case_key,slice_id,family,source_id,arm,success,candidate_n,gold_rank,gold_top1_by_id,strict_top1,champion_label,champion_relation,top1_probability,margin,pool_sha256,cache_hit,error
DA_d2_heldout100/328,DA_d2_heldout100,DA,328,add_sibling5,True,5,4,False,False,Chronic Spontaneous Urticaria,base,0.7,high,9d0985c4a32edf76085966787555ec0aba50a8014c35795b44095218aab861ec,False,
DA_d2_heldout100/328,DA_d2_heldout100,DA,328,add_unrelated5,True,5,3,False,False,Chronic Spontaneous Urticaria,base,0.6,high,4a68b572d776afd35e296f8bd24a24f3d7a1bc0b0bef42f0388a2e7e0073512d,False,
DA_d2_heldout100/328,DA_d2_heldout100,DA,328,add_synonym5,True,5,4,False,False,Chronic Spontaneous Urticaria,base,0.7,high,9a261c55902b2118208f20800f384bfc925b023dccb264f779bfa4f24406329c,False,
DA_d2_heldout100/328,DA_d2_heldout100,DA,328,add_component5,True,5,3,False,False,Chronic Spontaneous Urticaria,base,0.7,high,c1a5852293e039f34de92bbc0cea6da0980284f9148f2a3f6950110313b3e5df,False,
DA_d2_heldout100/328,DA_d2_heldout100,DA,328,nested_width6,True,6,3,False,False,Chronic Spontaneous Urticaria,base,0.7,high,0eb807363ac83d4392128d5ee2cf1e5a35ce3ba2beefcdf19f2be02c36533283,False,
DA_d2_heldout100/328,DA_d2_heldout100,DA,328,nested_width8,True,8,3,False,False,Chronic Spontaneous Urticaria,base,0.75,high,9e470b6a8ad6bda6e7bec26ed53637f746fdf6bac5d22223496670ccc07426cb,False,
DA_d2_heldout100/329,DA_d2_heldout100,DA,329,base4,True,4,2,False,False,Recurrent cardiac infiltration of diffuse large B-cell lymphoma,base,0.6,medium,82a0afe7a7ad11f972a67fc1a508150e9c45bb4bcf978589f4d144efdc4782ed,False,
DA_d2_heldout100/329,DA_d2_heldout100,DA,329,remove_non_gold3,True,3,2,False,False,Recurrent cardiac infiltration of diffuse large B-cell lymphoma,base,0.65,medium,f87baafd87ae85c2dc37f79c3b461698e8f4a1a337dfd15805624385da07f3ee,False,
DA_d2_heldout100/329,DA_d2_heldout100,DA,329,add_parent5,True,5,2,False,False,Recurrent cardiac infiltration of diffuse large B-cell lymphoma,base,0.72,high,cb2d0aaecea06e996b94e37ffea8f968d62bdb900535308548844945ae8d3c52,False,
DA_d2_heldout100/329,DA_d2_heldout100,DA,329,add_sibling5,True,5,2,False,False,Recurrent cardiac infiltration of diffuse large B-cell lymphoma,base,0.55,medium,31e6dbcd177df425922165cfd9d120f9f7e05b1d1df1483b8aec08884bd1bc56,False,
DA_d2_heldout100/329,DA_d2_heldout100,DA,329,add_unrelated5,True,5,2,False,False,Recurrent cardiac infiltration of diffuse large B-cell lymphoma,base,0.8,medium,e01c3e3e94e5909c0e574f9e7a11ccbbe8a64279ab22b80454b81e8286ccf261,False,
DA_d2_heldout100/329,DA_d2_heldout100,DA,329,add_synonym5,True,5,2,False,False,Recurrent cardiac infiltration of diffuse large B-cell lymphoma,base,0.85,high,d5795a63c9de5ea55a67a84ecbb66dff24250c909f171a2e39ee4dfd6205b263,False,
DA_d2_heldout100/329,DA_d2_heldout100,DA,329,add_component5,True,5,1,True,True,Secondary cardiac lymphoma,base,0.45,medium,6280342dcd042f0b64f9f72f20e1d89d99e97d6410451cf4f3168299b14e3495,False,
DA_d2_heldout100/329,DA_d2_heldout100,DA,329,nested_width6,True,6,2,False,False,Recurrent cardiac infiltration of diffuse large B-cell lymphoma,base,0.65,medium,cd8630240d2d79b37ac42aa7b2c5176c35087ef486dc1aeeba1bb78d503eb425,False,
DA_d2_heldout100/329,DA_d2_heldout100,DA,329,nested_width8,True,8,2,False,False,Recurrent cardiac infiltration of diffuse large B-cell lymphoma,base,0.6,medium,bd8505efe5d5f5e75c275807ebd2ebd330bf5d0da49aada2c6919297d1196619,False,
DA_d2_heldout100/333,DA_d2_heldout100,DA,333,base4,True,4,1,True,True,Rhombencephalitis caused by Listeria monocytogenes,base,0.85,high,d1dbe88175ca70859b5d029b615eec077a2177d07b206b5c1982291d624cac7c,False,
DA_d2_heldout100/333,DA_d2_heldout100,DA,333,remove_non_gold3,True,3,1,True,True,Rhombencephalitis caused by Listeria monocytogenes,base,0.75,high,c004625ecbe8e9445b9f256432a7513395f0dffb41ee2a63874c1cc1db72807c,False,
DA_d2_heldout100/333,DA_d2_heldout100,DA,333,add_parent5,True,5,1,True,True,Rhombencephalitis caused by Listeria monocytogenes,base,0.65,high,cf42b6a693a330f653f6500043ac9200e6902d92e6bbede2ccb98267b356b555,False,
DA_d2_heldout100/333,DA_d2_heldout100,DA,333,add_sibling5,True,5,1,True,True,Rhombencephalitis caused by Listeria monocytogenes,base,0.85,high,b7d1e113aa7f56f0c24cd913ab74358f198c6ef8599d7dce7ccdef22f20ead0b,False,
DA_d2_heldout100/333,DA_d2_heldout100,DA,333,add_unrelated5,True,5,1,True,True,Rhombencephalitis caused by Listeria monocytogenes,base,0.85,high,8ee9137cb80cd7b78b6f4faa33cfb3b19f486af8d10dd0e9d2d903640fbea0d0,False,
DA_d2_heldout100/333,DA_d2_heldout100,DA,333,add_synonym5,True,5,1,True,True,Rhombencephalitis caused by Listeria monocytogenes,base,0.95,high,a08aa0985addb1ed96a2aabc9cb51658a00ec9eb44c7c22042284a15616ca88c,False,
DA_d2_heldout100/333,DA_d2_heldout100,DA,333,add_component5,True,5,1,True,True,Rhombencephalitis caused by Listeria monocytogenes,base,0.78,medium,5f1f3d57697c633bc11a8313795e9b5a6d0f1c61d677ef273efb653b2be8581b,False,
DA_d2_heldout100/333,DA_d2_heldout100,DA,333,nested_width6,True,6,1,True,True,Rhombencephalitis caused by Listeria monocytogenes,base,0.85,high,731cb67b9b55fc93521035ee23304cfc3c1ec8d6fb22d375812f35d4aa7de6a5,False,
DA_d2_heldout100/333,DA_d2_heldout100,DA,333,nested_width8,True,8,1,True,True,Rhombencephalitis caused by Listeria monocytogenes,base,0.85,high,a4d96934e955a97982120a2bf51b4008c63e207554759c66f9cf1e5299301615,False,
DA_d2_heldout100/341,DA_d2_heldout100,DA,341,base4,True,4,1,True,True,Leukemia cutis secondary to juvenile myelomonocytic leukemia (JMML),base,0.75,medium,49b59ec37d5e88c0f23f76fca7440cb3f52d0b15be91073e514740cccf764f51,False,
DA_d2_heldout100/341,DA_d2_heldout100,DA,341,remove_non_gold3,True,3,1,True,True,Leukemia cutis secondary to juvenile myelomonocytic leukemia (JMML),base,0.85,high,95f6cb540b4496f3241dc80e571c4895d0d4ddb30fbd4bf0c1fe6cae795f31b5,False,
DA_d2_heldout100/341,DA_d2_heldout100,DA,341,add_parent5,False,4,,False,False,,base,,,4409dc55e639afcffba8c28a10c4986e4c5f936eb912ba5baa2c268657d3a08e,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_heldout100/341
DA_d2_heldout100/341,DA_d2_heldout100,DA,341,add_sibling5,False,4,,False,False,,base,,,4409dc55e639afcffba8c28a10c4986e4c5f936eb912ba5baa2c268657d3a08e,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_heldout100/341
DA_d2_heldout100/341,DA_d2_heldout100,DA,341,add_unrelated5,False,4,,False,False,,base,,,4409dc55e639afcffba8c28a10c4986e4c5f936eb912ba5baa2c268657d3a08e,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_heldout100/341
DA_d2_heldout100/341,DA_d2_heldout100,DA,341,add_synonym5,False,4,,False,False,,base,,,4409dc55e639afcffba8c28a10c4986e4c5f936eb912ba5baa2c268657d3a08e,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_heldout100/341
DA_d2_heldout100/341,DA_d2_heldout100,DA,341,add_component5,False,4,,False,False,,base,,,4409dc55e639afcffba8c28a10c4986e4c5f936eb912ba5baa2c268657d3a08e,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_heldout100/341
DA_d2_heldout100/341,DA_d2_heldout100,DA,341,nested_width6,False,4,,False,False,,base,,,4409dc55e639afcffba8c28a10c4986e4c5f936eb912ba5baa2c268657d3a08e,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_heldout100/341
DA_d2_heldout100/341,DA_d2_heldout100,DA,341,nested_width8,False,4,,False,False,,base,,,4409dc55e639afcffba8c28a10c4986e4c5f936eb912ba5baa2c268657d3a08e,False,construction_failure: AssertionError: unsuccessful frozen perturbation: DA_d2_heldout100/341
DA_d2_heldout100/347,DA_d2_heldout100,DA,347,base4,True,4,1,True,True,Nonbullous neutrophilic lupus erythematosus,base,0.85,high,9509592ed4f215b989774652de3c4b1fbc4da5906cdf8044b6b037e860ba47fd,False,
DA_d2_heldout100/347,DA_d2_heldout100,DA,347,remove_non_gold3,True,3,1,True,True,Nonbullous neutrophilic lupus erythematosus,base,0.7,medium,be8c7ac23725468dc808110270f19b4714564727eeea9c8fc95ca46ccd6123f4,False,
DA_d2_heldout100/347,DA_d2_heldout100,DA,347,add_parent5,True,5,1,True,True,Nonbullous neutrophilic lupus erythematosus,base,0.55,medium,b162e33c083ee70fa24f9f54c7a4e18882ba85440fdc1934e5ba892d2e2507dd,False,
DA_d2_heldout100/347,DA_d2_heldout100,DA,347,add_sibling5,True,5,1,True,True,Nonbullous neutrophilic lupus erythematosus,base,0.85,high,6cbad84d4d5e4dfcb753e0c5554943ec388c4e820e8b5c2c169d3d8f1706843e,False,
DA_d2_heldout100/347,DA_d2_heldout100,DA,347,add_unrelated5,True,5,1,True,True,Nonbullous neutrophilic lupus erythematosus,base,0.9,high,e54c158950eb7855545ef2a30095202d25b012d125b929567a47690581a9fcaf,False,
DA_d2_heldout100/347,DA_d2_heldout100,DA,347,add_synonym5,True,5,2,False,False,Nonbullous neutrophilic dermatosis of lupus,synonym,0.9,high,a6ccee25ba4aa567124900975e7fe55b4384aa65f863d51e557e25d8f2375856,False,
DA_d2_heldout100/347,DA_d2_heldout100,DA,347,add_component5,True,5,1,True,True,Nonbullous neutrophilic lupus erythematosus,base,0.55,medium,13a08e51a5b6e60ae6dc5500dc5e9558199cdd5fd8cbadbe7187c92dff7e223e,False,
DA_d2_heldout100/347,DA_d2_heldout100,DA,347,nested_width6,True,6,1,True,True,Nonbullous neutrophilic lupus erythematosus,base,0.65,high,354d67c54d3733aef7ac1ed03efd85809990f325492721071b7b5a6613413ab5,False,
DA_d2_heldout100/347,DA_d2_heldout100,DA,347,nested_width8,True,8,1,True,True,Nonbullous neutrophilic lupus erythematosus,base,0.6,high,8a627ebc7415b32b2d59246213dd23ffc6f31d044623c900ef3750e115a1335a,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,base4,True,4,3,False,False,Decompensated biventricular heart failure (HFrEF),base,0.55,medium,6d59d1104f52a9547ab563d9f12f260b3894da3a762ea361124a728e14baf241,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,remove_non_gold3,True,3,1,True,True,Wolff-Parkinson-White (WPW) pattern with heart failure exacerbation,base,0.75,medium,21013c3dcf701b7c27dcd3255390709b14db6a8be2d886355a357053a7b3155e,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,add_parent5,True,5,1,True,True,Wolff-Parkinson-White (WPW) pattern with heart failure exacerbation,base,0.45,medium,2b98c7fb3b9dd89206d17b9ccc1ac6ceeac1e1d262efbedcc207d86659b661e9,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,add_sibling5,True,5,1,True,True,Wolff-Parkinson-White (WPW) pattern with heart failure exacerbation,base,0.7,high,70eddf4a4ba288d241c8eefdad0ace7ceb6495fbde80dab50f95b458f4312e47,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,add_unrelated5,True,5,1,True,True,Wolff-Parkinson-White (WPW) pattern with heart failure exacerbation,base,0.45,medium,976c17bc983e14ea7d700d40406c3f8f71b6fe740819f979831097f778db78f1,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,add_synonym5,True,5,3,False,False,Decompensated heart failure,base,0.9,low,1b106553862395836656dc2ba11c73cf943b61589542214dfa137ec18bd6d7d0,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,add_component5,True,5,3,False,False,Decompensated biventricular heart failure (HFrEF),base,0.6,medium,287b6871f683f328f60cd3cc416ce7faa6c2e81fa6c6c6f10f85ab58874b4210,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,nested_width6,True,6,1,True,True,Wolff-Parkinson-White (WPW) pattern with heart failure exacerbation,base,0.38,medium,fb398a27dd45d7b62615894a13092a0527faa1f5a4ab1f1148c1fdd2e018ebd0,False,
DA_d2_heldout100/359,DA_d2_heldout100,DA,359,nested_width8,True,8,1,True,True,Wolff-Parkinson-White (WPW) pattern with heart failure exacerbation,base,0.35,medium,b3aa3241ef752fa269b1340e44e172936bbb1c730d392fdfac12f93a621f219c,False,
DA_d2_heldout100/367,DA_d2_heldout100,DA,367,base4,True,4,3,False,False,Ciliary body schwannoma,base,0.75,medium,4daf0cda28845ac8a6710ba13aea9da6409f08342172c91b185fde0dd1f41ddd,False,
DA_d2_heldout100/367,DA_d2_heldout100,DA,367,remove_non_gold3,True,3,1,True,True,Ciliary body myxoma,base,0.85,high,dd23086e5f561d3c4762cf37c668e5aa3bd5e8b9aae561e247eeaee58142f4d0,False,
DA_d2_heldout100/367,DA_d2_heldout100,DA,367,add_parent5,True,5,1,True,True,Ciliary body myxoma,base,0.75,high,5c793184ebda9fe1eb97f951d8b36eae9aed5e85582fffdeb16d7ffa78571830,False,
DA_d2_heldout100/367,DA_d2_heldout100,DA,367,add_sibling5,True,5,3,False,False,Ciliary body schwannoma,base,0.85,high,75b1d00d7ea9bf9603ea657f672314901eb2ebdd153fd81163a3e782b8e96d0b,False,
DA_d2_heldout100/367,DA_d2_heldout100,DA,367,add_unrelated5,True,5,1,True,True,Ciliary body myxoma,base,0.85,high,00cc08fa154947ab2c854463e73377371b3574ec30a18aed01cfd4f9a93167ba,False,
DA_d2_heldout100/367,DA_d2_heldout100,DA,367,add_synonym5,True,5,3,False,False,Ciliary body schwannoma,base,0.7,high,638f825e1a67972d2fbc6beb2f1bd4a9021fe6c302bcafc00e5c5fafc7f59a11,False,
DA_d2_heldout100/367,DA_d2_heldout100,DA,367,add_component5,True,5,3,False,False,Ciliary body schwannoma,base,0.8,high,c13d64cf2cdf2a07d1c4dab0504d455d17e5fa0e021ae936a47f8f0760206d53,False,
DA_d2_heldout100/367,DA_d2_heldout100,DA,367,nested_width6,True,6,3,False,False,Ciliary body schwannoma,base,0.9,high,a0eab724478af41db501924a4bfa4058a05ed9dc017bec472a421f122c772cd6,False,
DA_d2_heldout100/367,DA_d2_heldout100,DA,367,nested_width8,True,8,3,False,False,Ciliary body schwannoma,base,0.85,high,73955a7c18f42be2576a785eaea85a829b0badeb35f307493f42f85e2b8b7987,False,
DA_d2_heldout100/373,DA_d2_heldout100,DA,373,base4,True,4,1,True,True,Anastrozole-associated crystalline retinopathy,base,0.7,medium,183a5bae69244e0a2a8f688a6d347a1cab7e1f6220d0eb9dfc69deb7224121a9,False,
DA_d2_heldout100/373,DA_d2_heldout100,DA,373,remove_non_gold3,True,3,1,True,True,Anastrozole-associated crystalline retinopathy,base,0.55,medium,56f7c58f6761963febbf8195d440c37defe042e103343e2b4ef8a582f29560d5,False,
DA_d2_heldout100/373,DA_d2_heldout100,DA,373,add_parent5,True,5,2,False,False,Anastrozole-induced crystalline maculopathy,base,0.9,low,d2388db682c5ef39e1815c3ed47765dd7f3e2ff68abfe9adc86ccf5b10e063aa,False,
DA_d2_heldout100/373,DA_d2_heldout100,DA,373,add_sibling5,True,5,1,True,True,Anastrozole-associated crystalline retinopathy,base,0.9,high,8fcd254fe6e8ab48581d9fcc2baf171e092fbdfe5f98367710bc91d100eaa760,False,
DA_d2_heldout100/373,DA_d2_heldout100,DA,373,add_unrelated5,True,5,2,False,False,Anastrozole-induced crystalline maculopathy,base,0.85,high,6d9fb65bc19ca7392c5aa44b1a0952f22ebb7fc77e4eed8b81f331316171ac9e,False,
DA_d2_heldout100/373,DA_d2_heldout100,DA,373,add_synonym5,True,5,1,True,True,Anastrozole-associated crystalline retinopathy,base,0.9,high,ac1bf978b92a6094a29b24c96fb372b5592c6fea67ef17e562cfa1109a747ed6,False,
DA_d2_heldout100/373,DA_d2_heldout100,DA,373,add_component5,True,5,1,True,True,Anastrozole-associated crystalline retinopathy,base,0.9,high,62f08a503e373f480082076e5ce0c765384494fd6bb703acdcfaf22bebafd564,False,
DA_d2_heldout100/373,DA_d2_heldout100,DA,373,nested_width6,True,6,1,True,True,Anastrozole-associated crystalline retinopathy,base,0.7,medium,3a195bf0a76edc7c1521770c709037b3d1af601413a56f08a10623d0f0fd8f3f,False,
DA_d2_heldout100/373,DA_d2_heldout100,DA,373,nested_width8,True,8,1,True,True,Anastrozole-associated crystalline retinopathy,base,0.7,high,15ce24546c6d088d271c222a384846e83ae52f84d8d5af3786beca54db577716,False,
DA_d2_heldout100/374,DA_d2_heldout100,DA,374,base4,True,4,3,False,False,Focal atrial tachycardia,base,0.65,medium,e1e4297768b9b12f97ba11dc05786e2d24b5f19f12f510e0407090b0a639b229,False,
DA_d2_heldout100/374,DA_d2_heldout100,DA,374,remove_non_gold3,True,3,3,False,False,Focal atrial tachycardia,base,0.65,medium,5b6a5094d9445ed2d34529df15e99d4c4603fa7ce2e9e7c8603f6de772158e71,False,
DA_d2_heldout100/374,DA_d2_heldout100,DA,374,add_parent5,True,5,3,False,False,Focal atrial tachycardia,base,0.65,medium,cc15fc508f6a22b61717dd06df47f1cbe636f63da23b7a66af15bda88c62c9cd,False,
DA_d2_heldout100/374,DA_d2_heldout100,DA,374,add_sibling5,False,5,,False,False,,base,,,e77ee4f5057f9e25a695d08e0e95d8d748ad858f95eec84edfbc3e7addb910d3,False,ranking top two must equal champion/runner-up
DA_d2_heldout100/374,DA_d2_heldout100,DA,374,add_unrelated5,True,5,1,True,True,Atypical Atrioventricular Nodal Reentrant Tachycardia (Atypical AVNRT),base,0.55,medium,2e14e87d67bb8eed33cd137bc58a87a0a2b0c5986b9d7b8bde5ad4a213871f2f,False,
DA_d2_heldout100/374,DA_d2_heldout100,DA,374,add_synonym5,True,5,1,True,True,Atypical Atrioventricular Nodal Reentrant Tachycardia (Atypical AVNRT),base,0.8,low,b2ccb9f402a75e986b546e0868f0e5681530d33d1b13da138d0fd75f0ffb56cf,False,
DA_d2_heldout100/374,DA_d2_heldout100,DA,374,add_component5,True,5,1,True,True,Atypical Atrioventricular Nodal Reentrant Tachycardia (Atypical AVNRT),base,0.75,high,70e23449540536e559b48d123c794130fb790da325802e7583e757c5cbc7fb6f,False,
DA_d2_heldout100/374,DA_d2_heldout100,DA,374,nested_width6,True,6,3,False,False,Focal atrial tachycardia,base,0.85,high,bc9846ca483b561c3d47e726d78992f73261086fb057cc6d3752c4ce8be6213e,False,
DA_d2_heldout100/374,DA_d2_heldout100,DA,374,nested_width8,True,8,3,False,False,Focal atrial tachycardia,base,0.7,high,9c5972f41415ec314c7b0e2e4dc52f7fe80d6adf51eb85ce1f5cc1bd112f0a44,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,base4,True,4,2,False,False,Hypertrophic herpes simplex virus infection,base,0.45,medium,2293fc1ee5d5b7e02c271093a3d60be63a9f7c9d57f47df29428c786a218edaa,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,remove_non_gold3,True,3,2,False,False,Hypertrophic herpes simplex virus infection,base,0.7,high,5a36e8823e8810fad4cbd952e78ede4fe677516b82d03c58bf42f9f0cb7e3320,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,add_parent5,True,5,3,False,False,Hypertrophic herpes simplex virus infection,base,0.6,medium,6c14096df5f6deb2dc5454ebaf16835f0372fb8d000b0ec3d8bd9546e95f8231,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,add_sibling5,True,5,3,False,False,Hypertrophic herpes simplex virus infection,base,0.6,medium,a539599e49f46ca1617e35a1b4e46395dce1a9cd82e9c6afc9d22a1ec8bdb948,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,add_unrelated5,True,5,1,True,True,Herpes vegetans,base,0.75,low,c61569429235ad34a85309b05777d09c5168fdeb23c21a276e42e659969c5287,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,add_synonym5,True,5,2,False,False,Hypertrophic herpes simplex virus infection,base,0.65,low,aa9c32e04ee5b28065e8a5606afbdaf6f10278f6ff925e8e0b1350692fcb88bd,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,add_component5,True,5,3,False,False,Hypertrophic herpes simplex virus infection,base,0.7,medium,71c365c1a049586cdbd54c5cf464c2ed07e7aaf07fba9de775f5ab434825cbfd,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,nested_width6,True,6,1,True,True,Herpes vegetans,base,0.7,high,d567fd5d29e57ee98ad6db50c8975df002a6c29469818f431564ce641e349163,False,
DA_d2_heldout100/375,DA_d2_heldout100,DA,375,nested_width8,True,8,3,False,False,Hypertrophic herpes simplex virus infection,base,0.8,high,88542c2d14a0adedd8a890964deb77eecb299f7be2a5392149ebae5eb4b5bb46,False,
DA_d2_heldout100/389,DA_d2_heldout100,DA,389,base4,True,4,4,False,False,Bacterial skull base osteomyelitis (secondary to complicated rhinosinusitis),base,0.72,medium,c0bb0333345b83ed56e389dbb40ea18d77f181cd7bad60c66e8758a3153b574d,False,
DA_d2_heldout100/389,DA_d2_heldout100,DA,389,remove_non_gold3,True,3,3,False,False,Bacterial skull base osteomyelitis (secondary to complicated rhinosinusitis),base,0.7,medium,b5c1e75199428d30377c09bf17de2976af00874c23ccfbceea3ba616d8188901,False,
DA_d2_heldout100/389,DA_d2_heldout100,DA,389,add_parent5,True,5,4,False,False,Bacterial skull base osteomyelitis (secondary to complicated rhinosinusitis),base,0.55,medium,4b9c6fd206476cca16f3edbb257b42553a33dc82757411665f142e145ce56dd9,False,
DA_d2_heldout100/389,DA_d2_heldout100,DA,389,add_sibling5,True,5,4,False,False,Bacterial skull base osteomyelitis (secondary to complicated rhinosinusitis),base,0.9,high,df9fe46435560781cc7b2a8da79c9f63d5e5768108d03fed01d8cfd302a7df2f,False,
DA_d2_heldout100/389,DA_d2_heldout100,DA,389,add_unrelated5,True,5,4,False,False,Bacterial skull base osteomyelitis (secondary to complicated rhinosinusitis),base,0.72,high,97aa41d329007de9b0fcfe396a8d2cd3bb02b96a620bf4e455d43fac646270bf,False,
DA_d2_heldout100/389,DA_d2_heldout100,DA,389,add_synonym5,True,5,4,False,False,Bacterial skull base osteomyelitis (secondary to complicated rhinosinusitis),base,0.7,high,71c7bdd963c7b0de76561b424f54a2599461b091e2bc9f457d7a1b3db8c7a10a,False,
