dataset,slice,case_id,gold,layer,layer_aphhm,e7_correct,v0_correct,B06_correct,B07_correct,B01_correct,APHHM_correct,e7_s2_n,e7_s3_n,e7_champion,e7_s2_rank_gold,e7_s2_gold_n,e7_s2_near_n,e7_s2_other_n,e7_s2_gold,e7_s2_near,e7_s3_gold_n,e7_s3_near_n,e7_s3_other_n,e7_s3_gold,e7_s3_near,e7_champ_cluster,e7_champ_gold_jaccard,e7_rejected_gold,e7_rejected_near,e7_gold_in_s3_champ_near,e7_gold_in_s3_champ_other,v0_s3_gold,v0_champ_cluster,B06_disc_gold,B06_disc_near,B06_disc_gold_n,B06_sup_gold,B06_sup_near,B06_sup_gold_n,B06_sup_labels,B07_draft_gold,B07_draft_near,B07_diag_gold,B07_diag_near,B07_diag_labels,B01_top2_gold,B01_top2_near,APHHM_tree_gold,APHHM_tree_near,APHHM_final_gold,APHHM_final_near,APHHM_tree_n,APHHM_final_n,APHHM_final_labels,aligned_same_cluster_rank_flip,aligned_true_entrance_gap,baseline_hits_gold_cluster
mcr,mcr_200b,291,Necrolytic acral erythema,,,0,0,0,0,0,,47,5,Psoriasis,,0,3,44,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Psoriasis"", ""Hypothyroidism-associated dermatitis""]",0,0,0,0,"[""Psoriasis"", ""Hypothyroidism-associated skin changes""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,292,Anaplastic large-cell lymphoma,,,1,1,1,0,0,,46,5,Anaplastic large cell lymphoma,,0,37,9,0,1,0,5,0,0,1,near,1.0,0,1,0,0,0,near,0,1,0,0,1,0,"[""Anaplastic large cell lymphoma"", ""Hodgkin lymphoma""]",0,1,0,1,"[""Hodgkin lymphoma"", ""Non-Hodgkin lymphoma""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,293,Hemangiosarcoma,,,0,0,0,0,0,,51,5,hepatocellular carcinoma,,0,0,51,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Hepatocellular carcinoma"", ""Hepatoblastoma""]",0,0,0,0,"[""Hepatocellular Carcinoma (HCC)"", ""Hepatic Adenoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,294,Undifferentiated embryonal sarcoma of the liver,all_miss_but_recalled,,0,0,0,0,0,,46,5,Hepatoblastoma,3,2,6,38,1,1,2,0,3,1,0,other,0.0,1,0,0,1,1,other,1,0,3,1,0,1,"[""Hepatoblastoma"", ""Undifferentiated embryonal sarcoma of the liver""]",0,0,0,0,"[""Hepatoblastoma"", ""Hepatocellular carcinoma""]",0,0,,,,,,,,0,0,1
mcr,mcr_200b,295,gallbladder carcinoma,,,1,1,1,1,1,,48,5,Gallbladder cancer,,0,20,28,0,1,0,2,3,0,1,near,0.333,0,1,0,0,0,near,0,1,0,0,1,0,"[""Gallbladder cancer"", ""Cholangiocarcinoma""]",1,1,1,1,"[""Gallbladder Carcinoma"", ""Heterotopic Gastric Mucosa in Gallbladder""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,296,Sweet’s syndrome,,,1,1,1,1,1,,49,5,Sweet syndrome,,0,7,42,0,1,0,1,4,0,1,near,1.0,0,0,0,0,0,near,0,1,0,0,1,0,"[""Sweet syndrome"", ""Pyoderma gangrenosum""]",0,1,0,1,"[""Sweet Syndrome"", ""Neutrophilic Urticarial Dermatosis""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,297,puffy hand syndrome,,,0,0,0,0,0,,53,5,Eosinophilic Fasciitis,,0,6,47,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,0,0,"[""Scleroderma-like disorder"", ""Chronic venous insufficiency""]",0,0,0,0,"[""Scleroderma"", ""Systemic Lupus Erythematosus (SLE)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,298,Warthin tumor,all_miss_but_recalled,,0,0,0,0,0,,48,5,Squamous cell carcinoma of the oropharynx,3,1,6,41,1,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,1,0,3,0,0,0,"[""Squamous cell carcinoma"", ""Salivary gland malignancy""]",0,0,0,0,"[""Oropharyngeal cancer"", ""Metastatic disease from a previous head and neck cancer""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,299,Pancreatic adenocarcinoma,,,1,1,0,1,0,,51,5,Pancreatic ductal adenocarcinoma,,0,14,37,0,1,0,2,3,0,1,near,0.667,0,1,0,0,1,gold,0,1,0,0,1,0,"[""Autoimmune Pancreatitis"", ""Pancreatic Cancer""]",0,1,0,1,"[""Pancreatic Cancer"", ""Autoimmune Pancreatitis (AIP)""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,300,Perniosis,,,0,0,0,0,0,,49,5,Raynaud's Disease,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Chilblain lupus"", ""Lupus erythematosus""]",0,0,0,0,"[""Systemic Sclerosis (SSc)"", ""Mixed Connective Tissue Disease (MCTD)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,301,water reflex epilepsy,,,0,1,0,0,0,,54,5,Reflex anoxic seizure,,0,4,50,0,1,0,2,3,0,1,near,0.2,0,1,0,0,0,near,0,0,0,0,0,0,"[""Breath-holding spell"", ""Autonomic dysfunction""]",0,1,0,1,"[""Breath-Holding Spells"", ""Epilepsy Syndrome with Water-Induced Seizures""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,302,septic arthritis,all_miss_but_recalled,,0,0,0,0,0,,52,5,Methotrexate-induced rheumatologic reaction,4,6,9,37,1,1,1,2,2,1,1,other,0.0,1,1,0,1,1,other,1,1,3,0,1,0,"[""Ectopic pregnancy with methotrexate-induced rheumatologic reaction"", ""Reactive arthritis""]",1,0,1,0,"[""Methotrexate-induced rheumatologic reaction"", ""Septic arthritis""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,303,GastricSchwannoma,all_miss_but_recalled,,0,0,0,0,0,,43,5,Gastrointestinal stromal tumor,5,1,0,42,1,0,0,0,5,0,0,other,0.0,0,0,0,0,1,other,1,0,3,0,0,0,"[""Gastrointestinal Stromal Tumor (GIST)"", ""Leiomyoma""]",0,0,0,0,"[""Gastrointestinal Stromal Tumor (GIST)"", ""Plexiform Fibromyxoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,305,amitraz poisoning,,,1,1,1,1,1,,48,5,Amitraz poisoning,1,1,11,36,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,0,1,"[""Amitraz poisoning"", ""Cholinergic toxicity""]",1,1,1,1,"[""Amitraz poisoning"", ""Organophosphate or cholinesterase inhibitor poisoning""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,306,Disseminated strongyloidiasis,,,0,0,0,0,0,,56,5,Enterococcal meningitis,,0,1,55,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Purpura fulminans"", ""Infectious endocarditis""]",0,0,0,0,"[""Enterococcus gallinarum meningitis"", ""Diffuse alveolar hemorrhage secondary to systemic lupus erythematosus (SLE) flare""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,307,Leiomyoma,,,0,0,0,0,0,,49,5,Incarcerated inguinal hernia,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Incarcerated Inguinal Hernia"", ""Inguinal Hernia""]",0,0,0,0,"[""Incarcerated Inguinal Hernia"", ""Inguinal Hernia""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,308,Metastatic breast carcinoma,,,0,0,0,0,0,,54,5,Spheno-orbital Aspergillosis,,0,1,53,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Invasive Fungal Sinusitis"", ""Cavernous Sinus Thrombosis""]",0,0,0,0,"[""Invasive Fungal Sinusitis"", ""Orbital Cellulitis with Cavernous Sinus Thrombosis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,309,Graves disease,,,1,1,0,1,0,,50,5,Graves' disease,,0,1,49,0,1,0,1,4,0,1,near,1.0,0,0,0,0,0,near,0,0,0,0,0,0,"[""Thyroid Storm"", ""Hyperthyroidism""]",0,1,0,1,"[""Graves' disease"", ""Toxic multinodular goitre""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,310,ExtraskeletalMyxoidChondrosarcoma,,,0,0,0,1,1,,47,5,Metastatic disease,2,1,0,46,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,0,3,0,0,0,"[""Metastatic extraskeletal myxoid chondrosarcoma"", ""Osteosarcoma""]",0,0,0,0,"[""Metastatic extraskeletal myxoid chondrosarcoma"", ""Primary bone tumor (e.g. chondrosarcoma or osteosarcoma)""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,311,Pulmonary syphilis,,,0,0,0,0,0,,54,5,Empyema,,0,1,53,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,1,0,0,0,0,"[""Empyema"", ""Pleurisy""]",0,0,0,0,"[""Empyema"", ""Parapneumonic effusion""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,312,Hepatic cystadenoma,,,0,0,0,1,0,,49,5,Biliary cystadenocarcinoma,,0,10,39,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,0,0,"[""Biliary cystadenocarcinoma"", ""Intraductal papillary mucinous neoplasm of the bile duct""]",0,1,0,1,"[""Biliary cystadenoma"", ""Hydatid cyst with secondary infection or rupture""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,313,Syphilis,,,1,1,1,1,1,,52,5,Secondary syphilis,1,1,0,51,1,0,1,0,4,1,0,gold,0.5,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Secondary syphilis"", ""Infectious mononucleosis""]",1,0,1,0,"[""Secondary Syphilis"", ""Other Sexually Transmitted Infections (e.g. Monkeypox)""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,314,invasive fungal rhinosinusitis,,,0,0,0,0,1,,54,5,Sphenoid sinus pyocele,,0,3,51,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,1,0,"[""Sphenoid sinusitis"", ""Invasive fungal sinusitis""]",0,1,0,1,"[""Skull base osteomyelitis"", ""Chronic invasive fungal sinusitis""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,315,Large cell neuroendocrine carcinoma,all_miss_but_recalled,,0,0,0,0,0,,55,5,Ovarian serous carcinoma,20,1,20,34,1,1,0,4,1,0,1,near,0.167,0,1,0,0,0,near,0,1,0,0,1,0,"[""High-Grade Serous Carcinoma"", ""Poorly Differentiated Carcinoma""]",0,1,0,1,"[""High-grade serous ovarian carcinoma"", ""Poorly differentiated ovarian carcinoma""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,316,Cerebrospinal fluid hypovolemia syndrome,,,0,0,0,0,0,,44,5,Mitochondrial Myopathies,,0,17,27,0,1,0,2,3,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,0,0,"[""Third cranial nerve palsy"", ""Cranial nerve VI palsy""]",0,0,0,0,"[""Third Cranial Nerve Palsy"", ""Traumatic Cranial Nerve Injury""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,317,Cryptococcal meningitis,,,1,1,1,1,1,,47,5,Cryptococcal meningitis,1,1,1,45,1,1,1,0,4,1,0,gold,1.0,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Cryptococcal meningitis"", ""Cerebral toxoplasmosis""]",1,0,1,0,"[""Cryptococcal meningitis"", ""CNS cryptococcoma""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,318,Multiple endocrine neoplasia type 2A,,,1,1,1,1,1,,48,5,Multiple endocrine neoplasia type 2A,3,1,1,46,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,0,3,1,0,1,"[""Multiple Endocrine Neoplasia type 2A (MEN2A)"", ""Medullary Thyroid Carcinoma (MTC)""]",1,0,1,0,"[""Multiple Endocrine Neoplasia Type 2 (MEN2)"", ""Medullary Thyroid Carcinoma""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,319,Osteosarcoma,,,0,0,0,0,0,,49,5,Pseudotumor,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Adverse local tissue reaction (ALTR) associated with metal-on-metal hip arthroplasty"", ""Periprosthetic infection""]",0,0,0,0,"[""Adverse Local Tissue Reaction (ALTR)"", ""Aseptic Lymphocytic Vasculitis-Associated Lesion (ALVAL)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,320,May-Thurner syndrome,,,1,1,0,1,1,,51,5,May-Thurner syndrome,2,1,17,33,1,1,1,2,2,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,0,1,"[""Deep Vein Thrombosis (DVT)"", ""May-Thurner Syndrome""]",1,0,1,0,"[""May-Thurner syndrome"", ""Deep vein thrombosis (DVT)""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,321,Myofibromatosis,all_miss_but_recalled,,0,0,0,0,0,,53,5,Fibromatosis,2,2,0,51,1,0,1,0,4,1,0,gold,0.0,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Fibromatosis"", ""Dermatofibrosarcoma protuberans""]",1,0,1,0,"[""Fibromatosis"", ""Neurofibroma""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,322,Factitious disorder,base_win_recall,,0,1,1,1,1,,51,5,Vocal Cord Dysfunction,,0,0,51,0,0,0,0,5,0,0,other,0.0,0,0,0,0,1,gold,1,1,3,1,1,1,"[""Factitious disorder"", ""Somatoform disorder""]",1,1,1,1,"[""Factitious Disorder Imposed on Self"", ""Somatoform Disorder""]",1,0,,,,,,,,0,1,1
mcr,mcr_200b,323,diffuse large B-cell lymphoma,all_miss_but_recalled,,0,0,0,0,0,,53,5,Cervical cancer recurrence,4,1,0,52,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,0,3,0,0,0,"[""Recurrent cervical cancer"", ""Vaginal cancer""]",0,0,0,0,"[""Primary Vaginal Cancer"", ""Recurrent Cervical Cancer""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,324,COVID-19-associated acute and transient psychotic disorder,,,1,1,1,1,0,,51,5,COVID-19 Psychosis,,0,7,44,0,1,0,1,4,0,1,near,0.125,0,0,0,0,0,near,0,1,0,0,1,0,"[""COVID-19 psychosis"", ""Schizophrenia""]",0,1,0,1,"[""COVID-19 associated psychosis"", ""Mercury exposure related psychiatric symptoms""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,326,Brucellosis,,,0,1,0,0,1,,52,5,Spinal epidural abscess,3,1,0,51,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,gold,1,0,3,0,0,0,"[""Spinal epidural abscess"", ""Vertebral osteomyelitis""]",1,0,1,0,"[""Spinal Epidural Abscess"", ""Brucellosis""]",1,0,,,,,,,,1,0,1
mcr,mcr_200b,327,dermatofibrosarcoma protuberans,all_miss_but_recalled,,0,0,0,0,0,,48,5,Dermatofibrosarcoma protuberans metastasis to thyroid,5,1,0,47,1,0,1,0,4,1,0,gold,0.5,0,0,0,0,1,gold,1,0,3,0,0,0,"[""Metastatic thyroid tumor"", ""Anaplastic thyroid cancer""]",0,0,0,0,"[""Metastatic cancer to the thyroid gland"", ""Primary thyroid cancer""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,328,Necrotizing fasciitis,,,1,0,1,1,1,,51,5,Necrotizing fasciitis,1,2,0,49,1,0,2,0,3,1,0,gold,1.0,1,0,0,0,1,other,1,0,3,1,0,1,"[""Necrotizing Fasciitis"", ""Sepsis""]",1,0,1,0,"[""Necrotizing Fasciitis"", ""Sepsis""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,329,urachal cyst,base_win_rank,,0,1,1,0,0,,54,5,Urachal adenocarcinoma,12,1,3,50,1,1,1,2,2,1,1,near,0.333,1,1,1,0,1,gold,1,1,3,1,1,1,"[""Urachal cyst"", ""Malignant urachal remnant""]",1,1,1,1,"[""Urachal cyst"", ""Urachal remnant anomaly with possible malignancy""]",1,1,,,,,,,,1,0,1
mcr,mcr_200b,330,Squamous cell carcinoma,,,0,0,0,0,0,,51,5,Pancoast tumor,,0,0,51,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Pancoast tumor"", ""Complex regional pain syndrome""]",0,0,0,0,"[""Pancoast tumor"", ""Apical lung disease""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,331,tumoral calcinosis,,,0,0,0,0,0,,46,5,Giant Cell Tumor of the Tendon Sheath,,0,0,46,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Giant Cell Tumor of the Tendon Sheath"", ""Ganglion Cyst""]",0,0,0,0,"[""Giant-cell tumor of the tendon sheath"", ""Other benign tumor of the tendon or soft tissue""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,332,cesarean scar ectopic pregnancy,,,1,1,1,1,1,,46,5,Cesarean scar ectopic pregnancy,1,1,16,29,1,1,1,3,1,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,0,1,0,"[""Cesarean-section scar ectopic pregnancy"", ""Intrauterine pregnancy with placenta accreta""]",1,1,1,1,"[""Cesarean-section scar ectopic pregnancy"", ""Ectopic pregnancy""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,333,Pilomatrixoma,,,0,0,0,0,0,,50,5,Phyllodes Tumor,,0,0,50,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Breast Cancer"", ""Phyllodes Tumor""]",0,0,0,0,"[""Breast Cancer"", ""Fibroadenoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,334,Posterior reversible encephalopathy syndrome,,,1,1,1,1,1,,48,5,Posterior reversible encephalopathy syndrome (PRES),2,1,16,31,1,1,1,3,1,1,1,gold,0.8,0,1,0,0,1,gold,1,1,3,1,1,1,"[""Posterior Reversible Encephalopathy Syndrome (PRES)"", ""Hypertensive Encephalopathy""]",1,1,1,1,"[""Posterior Reversible Encephalopathy Syndrome (PRES)"", ""Hypertensive Encephalopathy""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,335,Drug-induced lupus,,,1,1,0,1,0,,51,5,Drug-induced lupus erythematosus,15,1,5,45,1,1,1,1,3,1,1,gold,0.75,0,1,0,0,1,gold,0,1,0,0,1,0,"[""Systemic Lupus Erythematosus"", ""Paradoxical Tuberculous Effusion""]",1,1,1,1,"[""Drug-induced lupus"", ""Systemic lupus erythematosus (SLE)""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,336,Subacute thyroiditis,,,1,1,1,1,1,,54,5,Subacute thyroiditis,1,1,6,47,1,1,1,4,0,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,1,1,"[""Subacute thyroiditis"", ""Thyroiditis due to COVID-19 vaccine""]",1,1,1,1,"[""Subacute Thyroiditis"", ""Vaccine-Induced Thyroiditis""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,337,Tubo-ovarian complex torsion,,,0,0,0,0,0,,50,5,Ovarian torsion,,0,18,32,0,1,0,4,1,0,1,near,0.5,0,1,0,0,0,near,0,1,0,0,1,0,"[""Ovarian Torsion"", ""Ruptured Ovarian Cyst""]",0,1,0,1,"[""Ovarian Torsion"", ""Ruptured Ovarian Cyst""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,338,filariasis,,,0,0,0,0,0,,53,5,Retroperitoneal lymphangioma,,0,0,53,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Lymphatic malformation"", ""Mesenteric cyst""]",0,0,0,0,"[""Mesenteric cyst"", ""Lymphatic malformation""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,339,lingual thyroid gland,,,1,1,1,1,1,,48,5,Lingual thyroid gland,1,1,17,30,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,1,1,"[""Lingual Thyroid"", ""Ectopic Thyroid Tissue""]",0,1,0,1,"[""Ectopic Thyroid Tissue"", ""Thyroid Dysgenesis""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,340,retropharyngeal calcific tendinitis,,,1,1,1,1,1,,46,5,Calcific Tendinitis of the Longus Colli Muscle,,0,9,37,0,1,0,3,2,0,1,near,0.286,0,1,0,0,0,near,1,1,3,1,1,1,"[""Calcific Tendinitis"", ""Longus Colli Tendinitis""]",1,1,1,1,"[""Calcific Tendinitis"", ""Retropharyngeal Abscess""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,341,acute motor axonal neuropathy,,,0,0,0,0,0,,50,5,Acute Inflammatory Demyelinating Polyneuropathy,,0,14,36,0,1,0,1,4,0,1,near,0.143,0,0,0,0,0,other,0,1,0,0,0,0,"[""Guillain-Barré Syndrome"", ""Amyotrophic Lateral Sclerosis (ALS)""]",0,0,0,0,"[""Guillain-Barre syndrome"", ""Botulism""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,342,Brown bowel syndrome,,,0,0,0,0,0,,45,5,Chronic intestinal pseudo-obstruction,,0,9,36,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,1,0,0,0,0,"[""Intestinal pseudo-obstruction"", ""Chronic intestinal obstruction""]",0,1,0,1,"[""Chronic Intestinal Pseudo-Obstruction"", ""Small Bowel Obstruction""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,343,CardiacSarcoidosis,,,0,0,0,0,0,,52,5,Arrhythmogenic right ventricular dysplasia,,0,0,52,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Arrhythmogenic Right Ventricular Dysplasia"", ""Cardiac Sarcoidosis""]",0,0,0,0,"[""Arrhythmogenic Right Ventricular Dysplasia (ARVD)"", ""Cardiac Sarcoidosis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,344,sarcoidosis,base_win_rank,,0,1,1,1,1,,50,5,Interferon-induced pulmonary sarcoid-like reaction,1,1,0,49,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,gold,1,0,3,1,0,1,"[""Sarcoidosis"", ""Lymphoma""]",1,0,1,0,"[""Sarcoidosis"", ""Pulmonary lymphangitic carcinomatosis""]",1,0,,,,,,,,1,0,1
mcr,mcr_200b,345,Hereditary hypophosphatemic rickets with hypercalciuria,all_miss_but_recalled,,0,0,0,0,0,,49,5,Hypophosphatemic rickets with nephrocalcinosis,4,1,6,42,1,1,1,2,2,1,1,near,0.5,1,1,1,0,1,other,1,0,5,1,0,2,"[""Hypophosphatemic rickets"", ""Hereditary hypophosphatemic rickets with hypercalciuria""]",1,1,1,1,"[""Hereditary Hypophosphatemic Rickets"", ""Familial Hypomagnesemia with Hypercalciuria and Nephrocalcinosis (FHHNC)""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,346,myxoinflammatory fibroblastic sarcoma,e7_win_recall,,1,1,0,0,0,,44,5,Acral myxoinflammatory fibroblastic sarcoma,17,2,7,35,1,1,2,0,3,1,0,gold,0.75,1,0,0,0,1,gold,0,0,0,0,0,0,"[""Myxoid liposarcoma"", ""Lipoblastoma""]",0,0,0,0,"[""Hodgkin lymphoma"", ""Myxoid liposarcoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,347,sellar cavernous hemangioma,,,0,0,0,0,0,,49,5,Pituitary macroadenoma,,0,14,35,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Pituitary Macroadenoma"", ""Meningioma""]",0,0,0,0,"[""Nonfunctioning Pituitary Macroadenoma"", ""Pituitary Neuroendocrine Tumor (PitNET)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,348,complex odontoma,,,1,1,1,1,0,,47,5,Complex odontoma,1,1,1,45,1,1,1,0,4,1,0,gold,1.0,0,0,0,0,1,gold,1,1,3,1,0,1,"[""Complex odontoma"", ""Odontogenic keratocyst""]",1,0,1,0,"[""Complex Odontoma"", ""Adenomatoid Odontogenic Tumor (AOT)""]",0,0,,,,,,,,0,0,1
mcr,mcr_200b,349,phaeohyphomycosis,,,0,0,0,0,0,,49,5,Dermatofibroma,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Giant Cell Tumor"", ""Soft Tissue Sarcoma""]",0,0,0,0,"[""Ganglion cyst"", ""Dermatofibroma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,352,mucoepidermoid carcinoma,,,0,0,0,0,0,,49,5,Squamous cell carcinoma,,0,11,38,0,1,0,4,1,0,1,near,0.25,0,1,0,0,0,near,0,1,0,0,1,0,"[""Squamous Cell Carcinoma"", ""Angiosarcoma""]",0,1,0,1,"[""Squamous cell carcinoma"", ""Basal cell carcinoma""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,353,squamous cell carcinoma,all_miss_but_recalled,,0,0,0,0,0,,50,5,Granulomatosis with polyangiitis,5,1,1,48,1,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,1,0,3,0,0,0,"[""Wegener's granulomatosis"", ""Necrotizing pneumonia""]",0,0,0,0,"[""Granulomatosis with Polyangiitis (Wegener's Granulomatosis)"", ""Eosinophilic Granulomatosis with Polyangiitis (Churg-Strauss Syndrome)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,354,Posterior Nutcracker Syndrome,,,0,0,0,0,0,,50,5,Medullary sponge kidney,,0,11,39,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,0,0,"[""Medullary sponge kidney"", ""Nephrolithiasis""]",0,0,0,0,"[""Glomerulonephritis"", ""Nephrolithiasis (Kidney Stones)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,355,Dedifferentiated chondrosarcoma,all_miss_but_recalled,,0,0,0,0,0,,46,5,Osteosarcoma,2,1,0,45,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,0,3,1,0,1,"[""Osteosarcoma"", ""Chondrosarcoma""]",1,0,1,0,"[""Osteosarcoma"", ""Chondrosarcoma""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,356,Synovial sarcoma,,,0,0,0,0,0,,45,5,Malignant solitary fibrous tumor of the spine,,0,11,34,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,near,0,1,0,0,1,0,"[""Ewing's Sarcoma"", ""Lymphoma""]",0,1,0,1,"[""Ewing's Sarcoma"", ""Gastrointestinal Stromal Tumor (GIST)""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,357,melanocytoma,,,0,0,0,0,0,,46,5,Orbital metastasis from choroidal melanoma,,0,0,46,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Cavernous Hemangioma"", ""Hemangiopericytoma""]",0,0,0,0,"[""Metastatic choroidal melanoma"", ""Primary orbital tumor""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,358,Foreign body granuloma,all_miss_but_recalled,,0,0,0,0,0,,51,5,Tenosynovial Giant Cell Tumor,40,1,0,50,1,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Tenosynovial Giant Cell Tumor"", ""Degenerative Arthritis""]",0,0,0,0,"[""Tenosynovial Giant Cell Tumor"", ""Synovitis/Tenosynovitis""]",0,0,,,,,,,,0,0,0
