case_key,family,arm,success,gold_exposure_hit,gold_top1,champion_label,runner_up_label,margin,requested_object,candidate_n,relation_n,relation_typing_success,cache_hit,error
MCR_seq200b/368,MCR,generic_non_equivalence,True,False,False,Leukemia Cutis,Cutaneous Lymphoma,high,disease,6,2,True,False,
MCR_seq200b/368,MCR,directional_relation,True,False,False,Leukemia Cutis,Cutaneous Lymphoma,high,disease,6,1,True,False,
MCR_seq200b/368,MCR,bounded_inheritance,True,False,False,Leukemia Cutis,Cutaneous Lymphoma,medium,disease,6,1,True,False,
MCR_seq200b/374,MCR,exact_control,True,False,False,Lung Cancer,Sarcoidosis,medium,disease,6,0,True,False,
MCR_seq200b/374,MCR,generic_non_equivalence,True,False,False,Lung Cancer,Sarcoidosis,medium,disease,6,3,True,False,
MCR_seq200b/374,MCR,directional_relation,True,False,False,Lung Cancer,Sarcoidosis,medium,disease,6,3,True,False,
MCR_seq200b/374,MCR,bounded_inheritance,True,False,False,Lung Cancer,Sarcoidosis,high,disease,6,3,True,False,
MCR_seq200b/376,MCR,exact_control,True,True,True,Sacrococcygeal teratoma,Sacrooccygeal Teratoma,high,disease,6,0,True,False,
MCR_seq200b/376,MCR,generic_non_equivalence,True,True,True,Sacrococcygeal teratoma,Sacrooccygeal Teratoma,high,disease,6,1,True,False,
MCR_seq200b/376,MCR,directional_relation,True,True,True,Sacrococcygeal teratoma,Sacrooccygeal Teratoma,high,disease,6,1,True,False,
MCR_seq200b/376,MCR,bounded_inheritance,True,True,True,Sacrococcygeal teratoma,Sacrooccygeal Teratoma,high,disease,6,1,True,False,
MCR_seq200b/383,MCR,exact_control,True,True,True,Idiopathic granulomatous mastitis,Idiopathic granulomatous lobular mastitis,medium,disease,5,0,True,False,
MCR_seq200b/383,MCR,generic_non_equivalence,True,True,True,Idiopathic granulomatous mastitis,Idiopathic granulomatous lobular mastitis,high,disease,5,3,True,False,
MCR_seq200b/383,MCR,directional_relation,True,True,True,Idiopathic granulomatous mastitis,Granulomatous mastitis,medium,disease,5,2,True,False,
MCR_seq200b/383,MCR,bounded_inheritance,True,True,True,Idiopathic granulomatous mastitis,Idiopathic granulomatous lobular mastitis,medium,disease,5,2,True,False,
MCR_seq200b/385,MCR,exact_control,True,False,False,Thrombocytopenia,Olaparib-induced thrombocytopenia,medium,disease,6,0,True,False,
MCR_seq200b/385,MCR,generic_non_equivalence,True,False,False,Olaparib-induced thrombocytopenia,Immune thrombocytopenic purpura,medium,disease,6,3,True,False,
MCR_seq200b/385,MCR,directional_relation,True,False,False,Olaparib-induced thrombocytopenia,Immune thrombocytopenic purpura,medium,disease,6,2,True,False,
MCR_seq200b/385,MCR,bounded_inheritance,True,False,False,Olaparib-induced thrombocytopenia,Thrombocytopenia,medium,disease,6,2,True,False,
MCR_seq200b/386,MCR,exact_control,True,True,False,Laryngeal Chondrosarcoma,Chondrosarcoma,high,disease,6,0,True,False,
MCR_seq200b/386,MCR,generic_non_equivalence,True,True,False,Laryngeal Chondrosarcoma,Chondrosarcoma,high,disease,6,2,True,False,
MCR_seq200b/386,MCR,directional_relation,True,True,False,Laryngeal Chondrosarcoma,Chondrosarcoma,high,disease,6,2,True,False,
MCR_seq200b/386,MCR,bounded_inheritance,True,True,False,Laryngeal Chondrosarcoma,Chondrosarcoma,high,disease,6,2,True,False,
MCR_seq200b/388,MCR,exact_control,True,False,False,Clear Cell Meningioma,Spinal Meningioma,medium,subtype,3,0,True,False,
MCR_seq200b/388,MCR,generic_non_equivalence,True,False,False,Clear Cell Meningioma,Meningioma,medium,disease,3,6,True,False,
MCR_seq200b/388,MCR,directional_relation,True,False,False,Clear Cell Meningioma,Spinal Meningioma,high,disease,3,7,True,False,
MCR_seq200b/388,MCR,bounded_inheritance,True,False,False,Clear Cell Meningioma,Meningioma,medium,disease,3,7,True,False,
MCR_seq200b/389,MCR,exact_control,True,False,False,Invasive Pulmonary Aspergillosis,Invasive aspergillosis,high,disease,6,0,True,False,
MCR_seq200b/389,MCR,generic_non_equivalence,True,False,False,Invasive Pulmonary Aspergillosis,Invasive aspergillosis,high,disease,6,2,True,False,
MCR_seq200b/389,MCR,directional_relation,True,False,False,Invasive Pulmonary Aspergillosis,Invasive aspergillosis,high,disease,6,2,True,False,
MCR_seq200b/389,MCR,bounded_inheritance,True,False,False,Invasive Pulmonary Aspergillosis,Invasive aspergillosis,high,disease,6,2,True,False,
MCR_seq200b/392,MCR,exact_control,True,False,False,Stroke,Moyamoya Disease,high,disease,4,0,True,False,
MCR_seq200b/392,MCR,generic_non_equivalence,True,False,False,Stroke,Moyamoya Disease,high,disease,4,2,True,False,
MCR_seq200b/392,MCR,directional_relation,True,False,False,Stroke,Moyamoya Disease,high,disease,4,2,True,False,
MCR_seq200b/392,MCR,bounded_inheritance,True,False,False,Stroke,Moyamoya Disease,high,disease,4,2,True,False,
MCR_seq200b/393,MCR,exact_control,True,False,False,Gastrointestinal basidiobolomycosis,Gastrointestinal phycomycosis,high,disease,6,0,True,False,
MCR_seq200b/393,MCR,generic_non_equivalence,True,False,False,Gastrointestinal basidiobolomycosis,Gastrointestinal phycomycosis,high,disease,6,0,True,True,
MCR_seq200b/393,MCR,directional_relation,True,False,False,Gastrointestinal basidiobolomycosis,Gastrointestinal phycomycosis,high,disease,6,0,True,True,
MCR_seq200b/393,MCR,bounded_inheritance,True,False,False,Gastrointestinal basidiobolomycosis,Gastrointestinal phycomycosis,high,disease,6,0,True,True,
MCR_seq200b/394,MCR,exact_control,True,False,False,Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH),Small cell carcinoma of the stomach,high,disease,6,0,True,False,
MCR_seq200b/394,MCR,generic_non_equivalence,True,False,False,Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH),Cancer Cachexia,high,disease,6,1,True,False,
MCR_seq200b/394,MCR,directional_relation,True,False,False,Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH),Small cell carcinoma of the stomach,high,disease,6,1,True,False,
MCR_seq200b/394,MCR,bounded_inheritance,True,False,False,Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH),Cancer Cachexia,high,disease,6,1,True,False,
MCR_seq200b/401,MCR,exact_control,True,False,False,Sinonasal lymphoma,Lymphoma,low,disease,6,0,True,False,
MCR_seq200b/401,MCR,generic_non_equivalence,True,False,False,Sinonasal lymphoma,Lymphoma,medium,disease,6,1,True,False,
MCR_seq200b/401,MCR,directional_relation,True,False,False,Sinonasal lymphoma,Lymphoma,medium,disease,6,1,True,False,
MCR_seq200b/401,MCR,bounded_inheritance,True,False,False,Sinonasal lymphoma,Lymphoma,medium,disease,6,1,True,False,
MCR_seq200b/403,MCR,exact_control,True,False,False,Atrial Fibrillation-Related Embolic Stroke,Acute Ischemic Stroke,high,disease,6,0,True,False,
MCR_seq200b/403,MCR,generic_non_equivalence,True,False,False,Atrial Fibrillation-Related Embolic Stroke,Acute Ischemic Stroke,high,subtype,6,2,True,False,
MCR_seq200b/403,MCR,directional_relation,True,False,False,Atrial Fibrillation-Related Embolic Stroke,Acute Ischemic Stroke,high,disease,6,2,True,False,
MCR_seq200b/403,MCR,bounded_inheritance,True,False,False,Atrial Fibrillation-Related Embolic Stroke,Acute Ischemic Stroke,high,disease,6,2,True,False,
MCR_seq200b/407,MCR,exact_control,True,True,True,Adrenal myelolipoma,Myelolipoma,high,disease,4,0,True,False,
MCR_seq200b/407,MCR,generic_non_equivalence,True,True,True,Adrenal myelolipoma,Myelolipoma,high,disease,4,5,True,False,
MCR_seq200b/407,MCR,directional_relation,True,True,True,Adrenal myelolipoma,Myelolipoma,high,disease,4,8,True,False,
MCR_seq200b/407,MCR,bounded_inheritance,True,True,True,Adrenal myelolipoma,Myelolipoma,high,disease,4,8,True,False,
MCR_seq200b/408,MCR,exact_control,True,False,False,Primary clear-cell squamous cell carcinoma of the penis,clear-cell squamous cell carcinoma,medium,disease,5,0,True,False,
MCR_seq200b/408,MCR,generic_non_equivalence,True,False,False,Primary clear-cell squamous cell carcinoma of the penis,clear-cell squamous cell carcinoma,high,disease,5,1,True,False,
MCR_seq200b/408,MCR,directional_relation,True,False,False,Primary clear-cell squamous cell carcinoma of the penis,clear-cell squamous cell carcinoma,high,disease,5,1,True,False,
MCR_seq200b/408,MCR,bounded_inheritance,True,False,False,Primary clear-cell squamous cell carcinoma of the penis,clear-cell squamous cell carcinoma,high,disease,5,1,True,False,
MCR_seq200b/409,MCR,exact_control,True,False,False,Pancreaticopleural fistula,Pleural effusion due to pancreatic disease,high,disease,6,0,True,False,
MCR_seq200b/409,MCR,generic_non_equivalence,True,False,False,Pancreaticopleural fistula,Pleural effusion due to pancreatic disease,high,disease,6,2,True,False,
MCR_seq200b/409,MCR,directional_relation,True,False,False,Pancreaticopleural fistula,Pleural effusion due to pancreatic disease,high,disease,6,2,True,False,
MCR_seq200b/409,MCR,bounded_inheritance,True,False,False,Pancreaticopleural fistula,Pleural effusion due to pancreatic disease,high,disease,6,2,True,False,
MCR_seq200b/412,MCR,exact_control,True,True,False,Asymptomatic Irreversible Pulpitis,External Cervical Resorption,medium,disease,4,0,True,False,
MCR_seq200b/412,MCR,generic_non_equivalence,True,True,True,External Cervical Resorption,Asymptomatic Irreversible Pulpitis,medium,disease,4,2,True,False,
MCR_seq200b/412,MCR,directional_relation,True,True,True,External Cervical Resorption,Asymptomatic Irreversible Pulpitis,medium,disease,4,2,True,False,
MCR_seq200b/412,MCR,bounded_inheritance,True,True,True,External Cervical Resorption,Asymptomatic Irreversible Pulpitis,high,disease,4,2,True,False,
MCR_seq200b/416,MCR,exact_control,True,True,False,Spinal schistosomiasis,Schistosomiasis,high,disease,6,0,True,False,
MCR_seq200b/416,MCR,generic_non_equivalence,True,True,False,Spinal schistosomiasis,Schistosomiasis,high,disease,6,1,True,False,
MCR_seq200b/416,MCR,directional_relation,True,True,False,Spinal schistosomiasis,Schistosomiasis,high,disease,6,1,True,False,
MCR_seq200b/416,MCR,bounded_inheritance,True,True,False,Spinal schistosomiasis,Schistosomiasis,high,disease,6,1,True,False,
MCR_seq200b/418,MCR,exact_control,True,True,False,Cardiac sarcoidosis,Sarcoidosis,high,disease,6,0,True,False,
MCR_seq200b/418,MCR,generic_non_equivalence,True,True,False,Cardiac sarcoidosis,Sarcoidosis,high,disease,6,2,True,False,
MCR_seq200b/418,MCR,directional_relation,True,True,False,Cardiac sarcoidosis,Sarcoidosis,high,disease,6,1,True,False,
MCR_seq200b/418,MCR,bounded_inheritance,True,True,False,Cardiac sarcoidosis,Sarcoidosis,high,disease,6,1,True,False,
MCR_seq200b/423,MCR,exact_control,True,False,False,Retroperitoneal sarcoma,Solitary Fibrous Tumor,medium,disease,6,0,True,False,
MCR_seq200b/423,MCR,generic_non_equivalence,True,False,False,Retroperitoneal sarcoma,Sarcoma,medium,disease,6,4,True,False,
MCR_seq200b/423,MCR,directional_relation,True,False,False,Retroperitoneal sarcoma,Retroperitoneal lymphoma,medium,disease,6,4,True,False,
MCR_seq200b/423,MCR,bounded_inheritance,True,False,False,Retroperitoneal sarcoma,Retroperitoneal lymphoma,medium,disease,6,4,True,False,
MCR_seq200b/428,MCR,exact_control,True,False,False,Aplastic Anemia,Bullous Sweet’s syndrome,medium,disease,6,0,True,False,
MCR_seq200b/428,MCR,generic_non_equivalence,True,False,False,Bullous Sweet’s syndrome,Sweet's Syndrome,high,disease,6,1,True,False,
MCR_seq200b/428,MCR,directional_relation,True,False,False,Aplastic Anemia,Bullous Sweet’s syndrome,medium,disease,6,1,True,False,
MCR_seq200b/428,MCR,bounded_inheritance,True,False,False,Aplastic Anemia,Bullous Sweet’s syndrome,medium,disease,6,1,True,False,
MCR_seq200b/430,MCR,exact_control,True,False,False,Mitral Isthmus Dependent Atrial Flutter,Mitral Isthmus-Dependent Atrial Flutter,high,disease,6,0,True,False,
MCR_seq200b/430,MCR,generic_non_equivalence,True,False,False,Mitral Isthmus-Dependent Atrial Flutter,Mitral Isthmus Dependent Atrial Flutter,high,disease,6,3,True,False,
MCR_seq200b/430,MCR,directional_relation,True,False,False,Mitral Isthmus-Dependent Atrial Flutter,Atrial flutter,high,disease,6,3,True,False,
MCR_seq200b/430,MCR,bounded_inheritance,True,False,False,Mitral Isthmus-Dependent Atrial Flutter,Mitral Isthmus Dependent Atrial Flutter,high,disease,6,3,True,False,
MCR_seq200b/435,MCR,exact_control,True,False,False,Cerebral Toxoplasmosis,Metastatic Brain Tumor,medium,disease,5,0,True,False,
MCR_seq200b/435,MCR,generic_non_equivalence,True,False,False,Metastatic Brain Tumor,Primary Central Nervous System Lymphoma,high,disease,5,1,True,False,
MCR_seq200b/435,MCR,directional_relation,True,False,False,Cerebral Toxoplasmosis,Toxoplasmosis,high,disease,5,1,True,False,
MCR_seq200b/435,MCR,bounded_inheritance,True,False,False,Metastatic Brain Tumor,Cerebral Toxoplasmosis,medium,disease,5,1,True,False,
MCR_seq200b/436,MCR,exact_control,True,False,False,Spontaneous renal hemorrhage,Retroperitoneal hemorrhage,high,disease,6,0,True,False,
MCR_seq200b/436,MCR,generic_non_equivalence,True,False,False,Spontaneous renal hemorrhage,Retroperitoneal hemorrhage,medium,disease,6,1,True,False,
MCR_seq200b/436,MCR,directional_relation,True,False,False,Spontaneous renal hemorrhage,Retroperitoneal hemorrhage,high,disease,6,1,True,False,
MCR_seq200b/436,MCR,bounded_inheritance,True,False,False,Spontaneous renal hemorrhage,Renal artery aneurysm rupture,high,disease,6,1,True,False,
MCR_seq200b/437,MCR,exact_control,True,False,False,Severe Prosthesis-Patient Mismatch,Heart Failure with Preserved Ejection Fraction,high,disease,6,0,True,False,
MCR_seq200b/437,MCR,generic_non_equivalence,True,False,False,Severe Prosthesis-Patient Mismatch,Prosthesis-patient mismatch,high,disease,6,2,True,False,
MCR_seq200b/437,MCR,directional_relation,True,False,False,Severe Prosthesis-Patient Mismatch,Prosthesis-patient mismatch,high,disease,6,2,True,False,
MCR_seq200b/437,MCR,bounded_inheritance,True,False,False,Severe Prosthesis-Patient Mismatch,Prosthesis-patient mismatch,high,disease,6,2,True,False,
MCR_seq200b/438,MCR,exact_control,True,False,False,Chemotherapy-associated sclerosing cholangitis,Sclerosing cholangitis,high,disease,6,0,True,False,
MCR_seq200b/438,MCR,generic_non_equivalence,True,False,False,Chemotherapy-associated sclerosing cholangitis,Sclerosing cholangitis,high,disease,6,6,True,False,
MCR_seq200b/438,MCR,directional_relation,True,False,False,Chemotherapy-associated sclerosing cholangitis,Sclerosing cholangitis,medium,disease,6,7,True,False,
MCR_seq200b/438,MCR,bounded_inheritance,True,False,False,Chemotherapy-associated sclerosing cholangitis,Sclerosing cholangitis,high,disease,6,7,True,False,
MCR_seq200b/445,MCR,exact_control,True,False,False,Chronic invasive fungal sinusitis,Allergic fungal sinusitis,medium,disease,6,0,True,False,
MCR_seq200b/445,MCR,generic_non_equivalence,True,False,False,Chronic invasive fungal sinusitis,Invasive fungal sinusitis,medium,disease,6,1,True,False,
MCR_seq200b/445,MCR,directional_relation,True,False,False,Chronic invasive fungal sinusitis,Allergic fungal sinusitis,medium,disease,6,1,True,False,
MCR_seq200b/445,MCR,bounded_inheritance,True,False,False,Chronic invasive fungal sinusitis,Allergic fungal sinusitis,medium,disease,6,1,True,False,
MCR_seq200b/451,MCR,exact_control,True,False,False,Recurrent pneumoperitoneum,Idiopathic pneumoperitoneum,high,disease,6,0,True,False,
MCR_seq200b/451,MCR,generic_non_equivalence,True,False,False,Recurrent pneumoperitoneum,Idiopathic pneumoperitoneum,high,disease,6,3,True,False,
MCR_seq200b/451,MCR,directional_relation,True,False,False,Idiopathic pneumoperitoneum,Recurrent pneumoperitoneum,low,disease,6,3,True,False,
MCR_seq200b/451,MCR,bounded_inheritance,True,False,False,Recurrent pneumoperitoneum,Idiopathic pneumoperitoneum,medium,disease,6,3,True,False,
MCR_seq200b/452,MCR,exact_control,True,False,False,Fibroma,Leiomyoma,medium,disease,4,0,True,False,
MCR_seq200b/452,MCR,generic_non_equivalence,True,False,False,Fibroma,Leiomyoma,high,disease,4,2,True,False,
MCR_seq200b/452,MCR,directional_relation,True,False,False,Fibroma,Leiomyoma,medium,disease,4,2,True,False,
MCR_seq200b/452,MCR,bounded_inheritance,True,False,False,Fibroma,Leiomyoma,high,disease,4,2,True,False,
MCR_seq200b/455,MCR,exact_control,True,False,False,Cervical Cancer,Vaginal cancer,high,disease,6,0,True,False,
MCR_seq200b/455,MCR,generic_non_equivalence,True,False,False,Cervical Cancer,Vaginal cancer,high,disease,6,0,True,True,
MCR_seq200b/455,MCR,directional_relation,True,False,False,Cervical Cancer,Vaginal cancer,high,disease,6,0,True,True,
MCR_seq200b/455,MCR,bounded_inheritance,True,False,False,Cervical Cancer,Vaginal cancer,high,disease,6,0,True,True,
MCR_seq200b/456,MCR,exact_control,True,False,False,Ureteroileal fistula,Radiation-induced hemorrhagic cystitis,high,disease,6,0,True,False,
MCR_seq200b/456,MCR,generic_non_equivalence,True,False,False,Ureteroileal fistula,Radiation-induced hemorrhagic cystitis,high,complication,6,2,True,False,
MCR_seq200b/456,MCR,directional_relation,True,False,False,Ureteroileal fistula,Radiation-induced hemorrhagic cystitis,medium,disease,6,2,True,False,
MCR_seq200b/456,MCR,bounded_inheritance,True,False,False,Radiation-induced hemorrhagic cystitis,Hemorrhagic cystitis,low,disease,6,2,True,False,
MCR_seq200b/464,MCR,exact_control,True,True,True,Ruptured popliteal artery aneurysm,Popliteal artery aneurysm,high,disease,6,0,True,False,
MCR_seq200b/464,MCR,generic_non_equivalence,True,True,True,Ruptured popliteal artery aneurysm,Popliteal artery aneurysm,high,disease,6,2,True,False,
MCR_seq200b/464,MCR,directional_relation,True,True,True,Ruptured popliteal artery aneurysm,Popliteal artery aneurysm,high,disease,6,2,True,False,
MCR_seq200b/464,MCR,bounded_inheritance,True,True,True,Ruptured popliteal artery aneurysm,Popliteal artery aneurysm,high,disease,6,2,True,False,
MCR_seq200b/466,MCR,exact_control,True,False,False,Chronic wound with possible squamous cell carcinoma,Pilonidal disease,medium,disease,6,0,True,False,
MCR_seq200b/466,MCR,generic_non_equivalence,True,False,False,Chronic wound with possible squamous cell carcinoma,Pilonidal disease,medium,disease,6,0,True,True,
MCR_seq200b/466,MCR,directional_relation,True,False,False,Chronic wound with possible squamous cell carcinoma,Pilonidal disease,medium,disease,6,0,True,True,
MCR_seq200b/466,MCR,bounded_inheritance,True,False,False,Chronic wound with possible squamous cell carcinoma,Pilonidal disease,medium,disease,6,0,True,True,
MCR_seq200b/468,MCR,exact_control,True,False,False,Cerebral angiitis,Cerebral vasculitis,high,disease,6,0,True,False,
MCR_seq200b/468,MCR,generic_non_equivalence,True,False,False,Central nervous system vasculitis,Cerebral vasculitis,low,disease,6,2,True,False,
MCR_seq200b/468,MCR,directional_relation,True,False,False,Central nervous system vasculitis,Cerebral vasculitis,medium,disease,6,2,True,False,
MCR_seq200b/468,MCR,bounded_inheritance,True,False,False,Central nervous system vasculitis,Cerebral vasculitis,medium,disease,6,2,True,False,
MCR_seq200b/469,MCR,exact_control,True,False,False,intraocular lymphoma,Lymphoma,high,disease,6,0,True,False,
MCR_seq200b/469,MCR,generic_non_equivalence,True,False,False,intraocular lymphoma,Lymphoma,high,disease,6,1,True,False,
MCR_seq200b/469,MCR,directional_relation,True,False,False,intraocular lymphoma,Lymphoma,medium,disease,6,1,True,False,
MCR_seq200b/469,MCR,bounded_inheritance,True,False,False,intraocular lymphoma,Lymphoma,high,disease,6,1,True,False,
MCR_seq200b/480,MCR,exact_control,True,False,False,Transient Ischemic Attack of the Vertebrobasilar System,Transient Ischemic Attack,high,disease,6,0,True,False,
MCR_seq200b/480,MCR,generic_non_equivalence,True,False,False,Transient Ischemic Attack of the Vertebrobasilar System,Transient Ischemic Attack,high,disease,6,1,True,False,
MCR_seq200b/480,MCR,directional_relation,True,False,False,Transient Ischemic Attack of the Vertebrobasilar System,Transient Ischemic Attack,high,disease,6,1,True,False,
MCR_seq200b/480,MCR,bounded_inheritance,True,False,False,Transient Ischemic Attack of the Vertebrobasilar System,Transient Ischemic Attack,high,disease,6,1,True,False,
MCR_v1_seq100/1,MCR,exact_control,True,False,False,Leiomyoma with cystic degeneration,Infected hematometra,medium,disease,6,0,True,False,
MCR_v1_seq100/1,MCR,generic_non_equivalence,True,False,False,Leiomyoma with cystic degeneration,Ovarian fibroma,high,disease,6,6,True,False,
MCR_v1_seq100/1,MCR,directional_relation,True,False,False,Leiomyoma with cystic degeneration,Leiomyoma,medium,disease,6,6,True,False,
MCR_v1_seq100/1,MCR,bounded_inheritance,True,False,False,Leiomyoma with cystic degeneration,Infected hematometra,medium,disease,6,6,True,False,
MCR_v1_seq100/100,MCR,exact_control,True,False,False,Hemangioma of the bone,Hemangioma,high,disease,5,0,True,False,
MCR_v1_seq100/100,MCR,generic_non_equivalence,True,False,False,Hemangioma of the bone,Hemangioma of bone,high,disease,5,3,True,False,
MCR_v1_seq100/100,MCR,directional_relation,True,False,False,Hemangioma of the bone,Hemangioma of bone,high,disease,5,3,True,False,
MCR_v1_seq100/100,MCR,bounded_inheritance,True,False,False,Hemangioma of the bone,Hemangioma of bone,high,disease,5,3,True,False,
MCR_v1_seq100/107,MCR,exact_control,True,False,False,testicular lymphoma,Lymphoma,high,disease,6,0,True,False,
MCR_v1_seq100/107,MCR,generic_non_equivalence,True,False,False,testicular lymphoma,Lymphoma,high,disease,6,1,True,False,
MCR_v1_seq100/107,MCR,directional_relation,True,False,False,testicular lymphoma,Lymphoma,high,disease,6,1,True,False,
MCR_v1_seq100/107,MCR,bounded_inheritance,True,False,False,testicular lymphoma,Lymphoma,high,disease,6,1,True,False,
MCR_v1_seq100/109,MCR,exact_control,True,False,False,Pyogenic brain abscess,Cerebral Toxoplasmosis,high,disease,6,0,True,False,
MCR_v1_seq100/109,MCR,generic_non_equivalence,True,False,False,Pyogenic brain abscess,Cerebral Toxoplasmosis,high,disease,6,0,True,True,
MCR_v1_seq100/109,MCR,directional_relation,True,False,False,Pyogenic brain abscess,Cerebral Toxoplasmosis,high,disease,6,0,True,True,
MCR_v1_seq100/109,MCR,bounded_inheritance,True,False,False,Pyogenic brain abscess,Cerebral Toxoplasmosis,high,disease,6,0,True,True,
MCR_v1_seq100/111,MCR,exact_control,True,False,False,Giant cell tumor,Primary bone tumor,medium,disease,6,0,True,False,
MCR_v1_seq100/111,MCR,generic_non_equivalence,True,False,False,Giant cell tumor,Primary bone tumor,medium,disease,6,0,True,True,
MCR_v1_seq100/111,MCR,directional_relation,True,False,False,Giant cell tumor,Primary bone tumor,medium,disease,6,0,True,True,
MCR_v1_seq100/111,MCR,bounded_inheritance,True,False,False,Giant cell tumor,Primary bone tumor,medium,disease,6,0,True,True,
MCR_v1_seq100/113,MCR,exact_control,True,False,False,Sister Mary Joseph nodule with metastatic adenocarcinoma of colonic origin,Sister Mary Joseph nodule due to metastatic adenocarcinoma,high,composite,5,0,True,False,
MCR_v1_seq100/113,MCR,generic_non_equivalence,True,False,False,Sister Mary Joseph nodule with metastatic adenocarcinoma of colonic origin,Sister Mary Joseph nodule due to metastatic adenocarcinoma,high,composite,5,3,True,False,
MCR_v1_seq100/113,MCR,directional_relation,True,False,False,Sister Mary Joseph nodule with metastatic adenocarcinoma of colonic origin,Sister Mary Joseph nodule due to metastatic adenocarcinoma,high,composite,5,3,True,False,
MCR_v1_seq100/113,MCR,bounded_inheritance,True,False,False,Sister Mary Joseph nodule with metastatic adenocarcinoma of colonic origin,Sister Mary Joseph nodule due to metastatic adenocarcinoma,high,disease,5,3,True,False,
MCR_v1_seq100/114,MCR,exact_control,True,False,False,Epidermoid cyst,Dermoid cyst,medium,disease,6,0,True,False,
MCR_v1_seq100/114,MCR,generic_non_equivalence,True,False,False,Epidermoid cyst,Dermoid cyst,high,disease,6,1,True,False,
MCR_v1_seq100/114,MCR,directional_relation,True,False,False,Epidermoid cyst,Pilonidal cyst,high,disease,6,1,True,False,
MCR_v1_seq100/114,MCR,bounded_inheritance,True,False,False,Soft tissue tumor,Soft-tissue tumor,high,disease,6,1,True,False,
MCR_v1_seq100/12,MCR,exact_control,True,True,True,Tumor-induced osteomalacia,Osteomalacia,high,disease,4,0,True,False,
MCR_v1_seq100/12,MCR,generic_non_equivalence,True,True,True,Tumor-induced osteomalacia,Osteomalacia,high,disease,4,2,True,False,
MCR_v1_seq100/12,MCR,directional_relation,True,True,True,Tumor-induced osteomalacia,Osteomalacia,high,disease,4,2,True,False,
MCR_v1_seq100/12,MCR,bounded_inheritance,True,True,True,Tumor-induced osteomalacia,Osteomalacia,high,disease,4,2,True,False,
MCR_v1_seq100/123,MCR,exact_control,True,False,False,Langerhans Cell Histiocytosis,Ewing's Sarcoma,high,disease,4,0,True,False,
MCR_v1_seq100/123,MCR,generic_non_equivalence,True,False,False,Langerhans Cell Histiocytosis,Ewing's Sarcoma,medium,disease,4,2,True,False,
MCR_v1_seq100/123,MCR,directional_relation,True,False,False,Langerhans Cell Histiocytosis,Chronic Recurrent Multifocal Osteomyelitis (CRMO),medium,disease,4,1,True,False,
MCR_v1_seq100/123,MCR,bounded_inheritance,True,False,False,Langerhans Cell Histiocytosis,Ewing's Sarcoma,high,disease,4,1,True,False,
MCR_v1_seq100/124,MCR,exact_control,True,False,False,Myositis,Polymyositis,high,disease,5,0,True,False,
MCR_v1_seq100/124,MCR,generic_non_equivalence,True,False,False,Myositis,Polymyositis,high,disease,5,2,True,False,
MCR_v1_seq100/124,MCR,directional_relation,True,False,False,Myositis,Polymyositis,medium,disease,5,2,True,False,
MCR_v1_seq100/124,MCR,bounded_inheritance,True,False,False,Myositis,Polymyositis,high,disease,5,2,True,False,
MCR_v1_seq100/126,MCR,exact_control,True,False,False,Lymphoma,Cutaneous T-cell lymphoma,high,disease,6,0,True,False,
MCR_v1_seq100/126,MCR,generic_non_equivalence,True,False,False,Lymphoma,Cutaneous T-cell lymphoma,high,disease,6,2,True,False,
MCR_v1_seq100/126,MCR,directional_relation,True,False,False,Lymphoma,Cutaneous T-cell lymphoma,medium,disease,6,1,True,False,
MCR_v1_seq100/126,MCR,bounded_inheritance,True,False,False,Lymphoma,Cutaneous T-cell lymphoma,medium,disease,6,1,True,False,
MCR_v1_seq100/128,MCR,exact_control,True,False,False,Malacoplakia,Transitional Cell Carcinoma,medium,disease,5,0,True,False,
MCR_v1_seq100/128,MCR,generic_non_equivalence,True,False,False,Transitional Cell Carcinoma,Urinary Bladder Endometriosis,medium,disease,5,2,True,False,
MCR_v1_seq100/128,MCR,directional_relation,True,False,False,Urinary Bladder Endometriosis,Transitional Cell Carcinoma,medium,disease,5,2,True,False,
MCR_v1_seq100/128,MCR,bounded_inheritance,True,False,False,Transitional Cell Carcinoma,Urinary bladder cancer,high,disease,5,2,True,False,
MCR_v1_seq100/13,MCR,exact_control,True,True,False,Odontoma,Compound odontoma,medium,disease,4,0,True,False,
MCR_v1_seq100/13,MCR,generic_non_equivalence,True,True,False,Odontoma,Compound odontoma,medium,disease,4,2,True,False,
MCR_v1_seq100/13,MCR,directional_relation,True,True,False,Odontoma,Compound odontoma,medium,disease,4,2,True,False,
MCR_v1_seq100/13,MCR,bounded_inheritance,True,True,False,Odontoma,Compound odontoma,high,disease,4,2,True,False,
MCR_v1_seq100/15,MCR,exact_control,True,False,False,Congenital lipoma,Hamartoma,high,disease,6,0,True,False,
MCR_v1_seq100/15,MCR,generic_non_equivalence,True,False,False,Congenital lipoma,Hamartoma,high,disease,6,0,True,True,
MCR_v1_seq100/15,MCR,directional_relation,True,False,False,Congenital lipoma,Hamartoma,high,disease,6,0,True,True,
MCR_v1_seq100/15,MCR,bounded_inheritance,True,False,False,Congenital lipoma,Hamartoma,high,disease,6,0,True,True,
