slice_id,family,source_id,case_id,gold,logged_champion,n_occurrences,legacy_unsafe_merge_pairs,legacy_unsafe_merge_concepts,legacy_evidence_transfer_targets,legacy_foreign_support_spans,exact_minus_legacy_concepts,typed_relation_edges,legacy_gold_contaminated,exact_gold_contaminated,legacy_order_partition_changed,exact_order_partition_changed,legacy_score_top1,exact_score_top1,score_top1_flipped
MCR_v1_seq100,MCR,105,medcasereasoning__000105,heat stroke,Heat Stroke,10,0,0,0,0,0,0,False,False,False,False,Heat Stroke,Heat Stroke,False
MCR_v1_seq100,MCR,106,medcasereasoning__000106,neuroendocrine tumor,Pituitary adenoma,9,0,0,0,0,0,0,False,False,False,False,Pituitary adenoma,Pituitary adenoma,False
MCR_v1_seq100,MCR,107,medcasereasoning__000107,adrenal hyperplasia,Leydig cell tumor,8,3,1,3,10,2,2,False,False,True,False,Leydig cell tumor,Leydig cell tumor,False
MCR_v1_seq100,MCR,109,medcasereasoning__000109,Aspergillosis,Progressive multifocal leukoencephalopathy,14,1,1,2,4,1,1,False,False,False,False,Progressive multifocal leukoencephalopathy,Progressive multifocal leukoencephalopathy,False
MCR_v1_seq100,MCR,111,medcasereasoning__000111,Giant cell tumor of bone,Osteolytic vertebral tumor,11,1,1,0,0,1,1,False,False,False,False,Osteolytic vertebral tumor,Osteolytic vertebral tumor,False
MCR_v1_seq100,MCR,112,medcasereasoning__000112,Bath salt intoxication,Rhabdomyolysis,10,0,0,0,0,0,0,False,False,False,False,Acute Kidney Injury,Acute Kidney Injury,False
MCR_v1_seq100,MCR,113,medcasereasoning__000113,jejunal adenocarcinoma,Sister Mary Joseph nodule,5,3,1,3,8,2,2,False,False,True,False,Sister Mary Joseph nodule,Sister Mary Joseph nodule with metastatic adenocarcinoma of colonic origin,True
MCR_v1_seq100,MCR,114,medcasereasoning__000114,Ependymoma,Epidermoid cyst,12,4,1,5,7,1,1,False,False,False,False,Epidermoid cyst,Epidermoid cyst,False
MCR_v1_seq100,MCR,116,medcasereasoning__000116,systemic sclerosis sine scleroderma,Limited Systemic Sclerosis,9,0,0,0,0,0,0,False,False,False,False,Undifferentiated Connective Tissue Disease,Undifferentiated Connective Tissue Disease,False
MCR_v1_seq100,MCR,117,medcasereasoning__000117,Antiphospholipid syndrome,Antiphospholipid syndrome,11,0,0,0,0,0,0,False,False,False,False,Antiphospholipid syndrome,Antiphospholipid syndrome,False
MCR_v1_seq100,MCR,119,medcasereasoning__000119,cystadenofibroma,Mucinous cystadenoma,8,0,0,0,0,0,0,False,False,False,False,Mucinous cystadenoma,Mucinous cystadenoma,False
MCR_v1_seq100,MCR,121,medcasereasoning__000121,Angioleiomyoma,Ectopic lymph node,6,0,0,0,0,0,0,False,False,False,False,Ectopic lymph node,Ectopic lymph node,False
MCR_v1_seq100,MCR,122,medcasereasoning__000122,Malignant peripheral nerve sheath tumour,Malignant Peripheral Nerve Sheath Tumor,7,0,0,0,0,0,0,False,False,False,False,Malignant Peripheral Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,False
MCR_v1_seq100,MCR,123,medcasereasoning__000123,chronic osteomyelitis,Osteomyelitis,10,6,1,5,14,1,1,False,False,False,False,Osteomyelitis,Osteomyelitis,False
MCR_v1_seq100,MCR,124,medcasereasoning__000124,echovirus 11 infection,Polymyositis,12,2,1,3,5,1,1,False,False,False,False,Polymyositis,Rhabdomyolysis,True
MCR_v1_seq100,MCR,125,medcasereasoning__000125,Cohen syndrome,Cohen syndrome,7,0,0,0,0,0,0,False,False,False,False,Cohen syndrome,Cohen syndrome,False
MCR_v1_seq100,MCR,126,medcasereasoning__000126,Extranodal natural killer/T-cell lymphoma nasal type,Lymphoma,12,8,1,6,14,1,1,False,False,False,False,Lymphoma,Lymphoma,False
MCR_v1_seq100,MCR,128,medcasereasoning__000128,Endosalpingiosis,Urinary Bladder Endometriosis,9,2,1,3,4,1,1,False,False,False,False,Urinary Bladder Endometriosis,Malacoplakia,True
MCR_v2_seq100,MCR,129,medcasereasoning__000129,biliary cystadenocarcinoma,Infected non-parasitic cyst,7,0,0,0,0,0,1,False,False,False,False,Hepatic Abscess,Hepatic Abscess,False
MCR_v2_seq100,MCR,130,medcasereasoning__000130,Clinging carcinoma in situ,Infiltrative ductal carcinoma,9,0,0,0,0,0,0,False,False,False,False,Infiltrative ductal carcinoma,Infiltrative ductal carcinoma,False
MCR_v2_seq100,MCR,131,medcasereasoning__000131,Histiocytic necrotizing lymphadenitis,Kikuchi-Fujimoto disease,9,0,0,0,0,0,0,False,False,False,False,Kikuchi-Fujimoto disease,Kikuchi-Fujimoto disease,False
MCR_v2_seq100,MCR,132,medcasereasoning__000132,Bowel-associated dermatosis-arthritis syndrome,Neutrophilic panniculitis,11,0,0,0,0,0,0,False,False,False,False,Sickle cell crisis,Sickle cell crisis,False
MCR_v2_seq100,MCR,133,medcasereasoning__000133,ProstateStromalSarcoma,Prostatic Stromal Sarcoma,6,0,0,0,0,0,0,False,False,False,False,Prostatic Stromal Sarcoma,Prostatic Stromal Sarcoma,False
MCR_v2_seq100,MCR,134,medcasereasoning__000134,Malakoplakia,Malakoplakia,7,0,0,0,0,0,0,False,False,False,False,Whipple disease,Whipple disease,False
MCR_v2_seq100,MCR,135,medcasereasoning__000135,Intraductal papilloma,Gynecomastia,7,0,0,0,0,0,0,False,False,False,False,Gynecomastia,Gynecomastia,False
MCR_v2_seq100,MCR,136,medcasereasoning__000136,glioblastoma multiforme,Acute Demyelinating Encephalomyelitis,9,2,1,3,6,1,1,False,False,False,False,Acute Demyelinating Encephalomyelitis,Acute Demyelinating Encephalomyelitis,False
MCR_v2_seq100,MCR,137,medcasereasoning__000137,Solitary fibrous tumour,Fibroma,8,0,0,0,0,0,0,False,False,False,False,Fibroma,Fibroma,False
MCR_v2_seq100,MCR,138,medcasereasoning__000138,appendiceal intussusception,Endometriosis,12,0,0,0,0,0,0,False,False,False,False,Endometriosis,Endometriosis,False
MCR_v2_seq100,MCR,139,medcasereasoning__000139,type 2 autoimmune pancreatitis,Autoimmune Pancreatitis,9,0,0,0,0,0,0,False,False,False,False,Autoimmune Pancreatitis,Autoimmune Pancreatitis,False
MCR_v2_seq100,MCR,140,medcasereasoning__000140,Gastric adenomyoma,Gastric adenocarcinoma,10,1,1,1,1,1,2,False,False,False,False,Gastric adenocarcinoma,Gastric adenocarcinoma,False
MCR_v2_seq100,MCR,141,medcasereasoning__000141,Rhegmatogenous retinal detachment with choroidal detachment,Posterior Scleritis,8,0,0,0,0,0,0,False,False,False,False,Posterior Scleritis,Posterior Scleritis,False
MCR_v2_seq100,MCR,142,medcasereasoning__000142,angiosarcoma,Langerhans Cell Histiocytosis,9,0,0,0,0,0,0,False,False,False,False,Rhabdomyosarcoma,Rhabdomyosarcoma,False
MCR_v2_seq100,MCR,143,medcasereasoning__000143,ANCA-associated vasculitis,Wegener's granulomatosis,9,0,0,0,0,0,0,False,False,False,False,Wegener's granulomatosis,Wegener's granulomatosis,False
MCR_v2_seq100,MCR,144,medcasereasoning__000144,systemic lupus erythematosus,Systemic Lupus Erythematosus,9,2,1,3,7,1,1,False,False,False,False,Pericarditis,Systemic Lupus Erythematosus,True
MCR_v2_seq100,MCR,145,medcasereasoning__000145,right paraduodenal hernia,Malrotation of the intestine,10,0,0,0,0,0,0,False,False,False,False,Malrotation of the intestine,Malrotation of the intestine,False
MCR_v2_seq100,MCR,146,medcasereasoning__000146,Diffuse large B cell lymphoma,Intestinal tuberculosis,11,0,0,0,0,0,0,False,False,False,False,Crohn's disease,Crohn's disease,False
MCR_v2_seq100,MCR,147,medcasereasoning__000147,angioleiomyoma,Synovial chondromatosis,8,0,0,0,0,0,0,False,False,False,False,Synovial chondromatosis,Synovial chondromatosis,False
MCR_v2_seq100,MCR,150,medcasereasoning__000150,Intraosseous lipoma,Periapical granuloma,6,0,0,0,0,0,0,False,False,False,False,Periapical abscess,Periapical abscess,False
MCR_v2_seq100,MCR,151,medcasereasoning__000151,coccidioidomycosis,Pneumocystis jirovecii pneumonia,8,0,0,0,0,0,0,False,False,False,False,Pneumocystis jirovecii pneumonia,Pneumocystis jirovecii pneumonia,False
MCR_v2_seq100,MCR,152,medcasereasoning__000152,Squamous cell carcinoma,Squamous cell carcinoma,8,0,0,0,0,0,0,False,False,False,False,Chronic fungal infection,Chronic fungal infection,False
MCR_v2_seq100,MCR,153,medcasereasoning__000153,Pheochromocytoma,Myocarditis,8,2,1,3,3,1,1,False,False,False,False,Takotsubo cardiomyopathy,Myocarditis,True
MCR_v2_seq100,MCR,154,medcasereasoning__000154,Decompression sickness,Decompression Sickness,8,3,1,3,6,1,1,True,False,False,False,Decompression Sickness,Decompression Sickness,False
MCR_v2_seq100,MCR,156,medcasereasoning__000156,Angiomyolipoma,Renal Cell Carcinoma,8,0,0,0,0,0,0,False,False,False,False,Renal Cell Carcinoma,Renal Cell Carcinoma,False
MCR_v2_seq100,MCR,159,medcasereasoning__000159,endometrioid adenocarcinoma,Iatrogenic tumor dissemination,9,2,1,3,3,1,1,True,False,False,False,Disseminated peritoneal leiomyomatosis,Disseminated peritoneal leiomyomatosis,False
MCR_v2_seq100,MCR,161,medcasereasoning__000161,EccrinePorocarcinoma,Melanoma,8,2,1,3,5,1,1,False,False,False,False,Melanoma,Squamous Cell Carcinoma,True
MCR_v2_seq100,MCR,162,medcasereasoning__000162,Milker's nodules,Paravaccinia,9,2,1,2,4,1,1,False,False,False,False,Erysipeloid,Erysipeloid,False
MCR_v2_seq100,MCR,163,medcasereasoning__000163,Acute appendicitis,Ectopic Pregnancy,8,0,0,0,0,0,0,False,False,False,False,Ectopic Pregnancy,Ectopic Pregnancy,False
MCR_v2_seq100,MCR,164,medcasereasoning__000164,Primary squamous cell carcinoma of the liver,Cholecystitis,8,0,0,0,0,0,0,False,False,False,False,Cholecystitis,Cholecystitis,False
MCR_v2_seq100,MCR,165,medcasereasoning__000165,Leiomyosarcoma,Gastrointestinal Stromal Tumor (GIST),4,0,0,0,0,0,0,False,False,False,False,Gastrointestinal Stromal Tumor (GIST),Gastrointestinal Stromal Tumor (GIST),False
MCR_v2_seq100,MCR,166,medcasereasoning__000166,Contrast-induced encephalopathy,Contrast-Induced Encephalopathy,7,0,0,0,0,0,0,False,False,False,False,Contrast-Induced Encephalopathy,Contrast-Induced Encephalopathy,False
MCR_v2_seq100,MCR,167,medcasereasoning__000167,Myofibroma,Osteosarcoma,8,0,0,0,0,0,0,False,False,False,False,Ewing's Sarcoma,Ewing's Sarcoma,False
MCR_v2_seq100,MCR,168,medcasereasoning__000168,Paraneoplastic encephalomyelitis,Acute Disseminated Encephalomyelitis,10,4,2,6,12,2,2,False,False,False,False,Acute Disseminated Encephalomyelitis,Neuromyelitis Optica Spectrum Disorder (NMOSD),True
MCR_v2_seq100,MCR,169,medcasereasoning__000169,rheumatoid arthritis,Rheumatoid Arthritis,9,3,1,4,8,1,1,True,False,False,False,Rheumatoid Arthritis,Rheumatoid Arthritis,False
MCR_v2_seq100,MCR,170,medcasereasoning__000170,T-cell lymphoblastic lymphoma,Hodgkin lymphoma,11,14,3,10,37,5,8,False,False,True,False,Hodgkin lymphoma,Hodgkin lymphoma,False
MCR_v2_seq100,MCR,171,medcasereasoning__000171,mast cell leukaemia,Hemophagocytic lymphohistiocytosis,10,2,1,2,2,1,1,False,False,False,False,Histiocytic medullary reticulosis,Histiocytic medullary reticulosis,False
MCR_v2_seq100,MCR,172,medcasereasoning__000172,mucormycosis,Mucormycosis,8,0,0,0,0,0,0,False,False,False,False,Mucormycosis,Mucormycosis,False
MCR_v2_seq100,MCR,173,medcasereasoning__000173,Chronic subdural hematoma,Subdural Hematoma,8,9,1,6,22,1,1,True,False,False,False,Subdural Hematoma,Chronic Subdural Hematoma,True
MCR_v2_seq100,MCR,174,medcasereasoning__000174,autoimmune gastritis,Atrophic gastritis,7,0,0,0,0,0,0,False,False,False,False,Atrophic gastritis,Atrophic gastritis,False
MCR_v2_seq100,MCR,175,medcasereasoning__000175,Fibrous dysplasia,Juvenile Ossifying Fibroma,6,0,0,0,0,0,0,False,False,False,False,Juvenile Ossifying Fibroma,Juvenile Ossifying Fibroma,False
MCR_v2_seq100,MCR,177,medcasereasoning__000177,Niemann-Pick disease type B,Hereditary hemorrhagic telangiectasia,14,0,0,0,0,0,0,False,False,False,False,Polycystic kidney disease,Polycystic kidney disease,False
MCR_v2_seq100,MCR,178,medcasereasoning__000178,Malingering,Factitious disorder,10,0,0,0,0,0,1,False,False,False,False,Malingering,Malingering,False
MCR_v2_seq100,MCR,179,medcasereasoning__000179,hypoxia-induced thrombocytopenia,Pulmonary Atresia with Ventricular Septal Defect,7,3,1,4,8,1,1,False,False,False,False,Immune thrombocytopenia,Immune thrombocytopenia,False
MCR_v2_seq100,MCR,182,medcasereasoning__000182,Plasmacytoma,Metastatic plasma cell myeloma,9,0,0,0,0,0,0,False,False,False,False,Metastatic plasma cell myeloma,Metastatic plasma cell myeloma,False
MCR_v2_seq100,MCR,183,medcasereasoning__000183,atypical femoral neck fracture,Atypical Femoral Fracture,7,0,0,0,0,0,0,False,False,False,False,Atypical Femoral Fracture,Atypical Femoral Fracture,False
MCR_v2_seq100,MCR,184,medcasereasoning__000184,Psoriasiform drug eruption,psoriasiform drug reaction,6,3,1,4,4,1,1,False,False,False,False,psoriasiform drug reaction,psoriasiform drug reaction,False
MCR_v2_seq100,MCR,186,medcasereasoning__000186,pyogenic spondylodiscitis,Spondylodiscitis,11,3,1,1,1,1,1,False,False,False,False,Epidural abscess,Epidural abscess,False
MCR_v2_seq100,MCR,187,medcasereasoning__000187,Schwannoma,Ganglion cyst,3,0,0,0,0,0,0,False,False,False,False,Ganglion cyst,Ganglion cyst,False
MCR_v2_seq100,MCR,188,medcasereasoning__000188,Liposarcoma,Gastrointestinal stromal tumor (GIST),8,2,1,2,2,1,1,False,False,False,False,Gastrointestinal stromal tumor (GIST),Gastrointestinal stromal tumor (GIST),False
MCR_v2_seq100,MCR,189,medcasereasoning__000189,cherubism,Cherubism,5,0,0,0,0,0,0,False,False,False,False,Cherubism,Cherubism,False
MCR_v2_seq100,MCR,190,medcasereasoning__000190,Primary signet-ring cell carcinoma of the bladder,Urinary Bladder Adenocarcinoma,9,1,1,2,2,1,1,False,False,False,False,Urinary Bladder Adenocarcinoma,Urinary Bladder Adenocarcinoma,False
MCR_v2_seq100,MCR,192,medcasereasoning__000192,Neurosyphilis,Stroke,9,2,1,3,8,1,1,False,False,False,False,Stroke,Cavernous Malformation,True
MCR_v2_seq100,MCR,194,medcasereasoning__000194,Mycosis fungoides,Mycosis Fungoides,7,0,0,0,0,0,0,False,False,False,False,Mycosis Fungoides,Mycosis Fungoides,False
MCR_v2_seq100,MCR,196,medcasereasoning__000196,vertebral hemangioma,Primary spinal tumor,8,0,0,0,0,0,0,False,False,False,False,Metastatic spinal tumor,Metastatic spinal tumor,False
MCR_v2_seq100,MCR,197,medcasereasoning__000197,Pseudoseptic arthritis,viscosupplementation-related inflammatory reaction,11,12,1,7,47,1,1,True,False,False,False,viscosupplementation-related inflammatory reaction,viscosupplementation-related inflammatory reaction,False
MCR_v2_seq100,MCR,198,medcasereasoning__000198,Rosette-forming glioneuronal tumor,Ependymoma,9,0,0,0,0,0,0,False,False,False,False,Medulloblastoma,Medulloblastoma,False
MCR_v2_seq100,MCR,199,medcasereasoning__000199,bismuth encephalopathy,Autoimmune Encephalitis,9,0,0,0,0,0,0,False,False,False,False,Autoimmune Encephalitis,Autoimmune Encephalitis,False
MCR_v2_seq100,MCR,200,medcasereasoning__000200,Angiomyofibroblastoma,Canal of Nuck hernia,7,0,0,0,0,0,0,False,False,False,False,Canal of Nuck hernia,Canal of Nuck hernia,False
MCR_v2_seq100,MCR,201,medcasereasoning__000201,NeuromyelitisOptica,Neuromyelitis Optica Spectrum Disorder,5,2,1,0,0,1,1,False,False,False,False,Neuromyelitis Optica Spectrum Disorder,Neuromyelitis Optica Spectrum Disorder,False
MCR_v2_seq100,MCR,202,medcasereasoning__000202,Mantle cell lymphoma,Torus palatinus,6,0,0,0,0,0,0,False,False,False,False,Torus palatinus,Torus palatinus,False
MCR_v2_seq100,MCR,203,medcasereasoning__000203,Epitheloid leiomyoma,Vulvar cancer,6,0,0,0,0,0,0,False,False,False,False,Vulvar cancer,Vulvar cancer,False
MCR_v2_seq100,MCR,204,medcasereasoning__000204,genital tuberculosis,Tubo-ovarian abscess,7,2,1,2,2,1,1,False,False,False,False,Ovarian cyst,Tubo-ovarian abscess,True
MCR_v2_seq100,MCR,205,medcasereasoning__000205,Cysticercosis,Cysticercosis,11,7,2,9,16,2,2,True,False,False,False,Cysticercosis,Cysticercosis,False
MCR_v2_seq100,MCR,206,medcasereasoning__000206,sparganosis,Phyllodes tumor,9,0,0,0,0,0,0,False,False,False,False,Breast cancer,Breast cancer,False
MCR_v2_seq100,MCR,207,medcasereasoning__000207,renal cell carcinoma,Diabetic Amyotrophy,8,0,0,0,0,0,0,False,False,False,False,Diabetic Amyotrophy,Diabetic Amyotrophy,False
MCR_v2_seq100,MCR,208,medcasereasoning__000208,Takotsubo syndrome,Takotsubo syndrome,10,0,0,0,0,0,0,False,False,False,False,Takotsubo syndrome,Takotsubo syndrome,False
MCR_v2_seq100,MCR,209,medcasereasoning__000209,melanoma,Ewing sarcoma,12,2,1,2,2,1,1,False,False,False,False,Ewing sarcoma,Ewing sarcoma,False
MCR_v2_seq100,MCR,210,medcasereasoning__000210,Periapical actinomycosis,odontogenic keratocyst,9,0,0,0,0,0,0,False,False,False,False,odontogenic keratocyst,odontogenic keratocyst,False
MCR_v2_seq100,MCR,211,medcasereasoning__000211,Ewing sarcoma,Ewing's Sarcoma,11,1,1,2,5,1,1,False,False,False,False,Uterine Sarcoma,Solitary Fibrous Tumor,True
MCR_v2_seq100,MCR,212,medcasereasoning__000212,Neurofibromatosis type 2,Neurofibromatosis type 1,9,0,0,0,0,0,0,False,False,False,False,Neurofibromatosis type 1,Neurofibromatosis type 1,False
MCR_v2_seq100,MCR,213,medcasereasoning__000213,morbilliform drug eruption,Drug rash with eosinophilia and systemic symptoms (DRESS) syndrome,9,3,2,5,8,2,2,False,False,False,False,Drug rash with eosinophilia and systemic symptoms (DRESS) syndrome,Stevens-Johnson Syndrome (SJS)/Toxic Epidermal Necrolysis (TEN),True
MCR_v2_seq100,MCR,214,medcasereasoning__000214,Urticarial vasculitis,Erythema Multiforme,9,0,0,0,0,0,0,False,False,False,False,Erythema Multiforme,Erythema Multiforme,False
MCR_v2_seq100,MCR,215,medcasereasoning__000215,ClearCellSarcoma,Dermatofibrosarcoma protuberans,9,0,0,0,0,0,0,False,False,False,False,Dermatofibrosarcoma protuberans,Dermatofibrosarcoma protuberans,False
MCR_v2_seq100,MCR,217,medcasereasoning__000217,Herpes simplex virus reactivation,Hemicrania Continua,11,0,0,0,0,0,0,False,False,False,False,Cluster Headache,Cluster Headache,False
MCR_v2_seq100,MCR,218,medcasereasoning__000218,Erdheim-Chester disease,Erdheim-Chester disease,9,0,0,0,0,0,0,False,False,False,False,Erdheim-Chester disease,Erdheim-Chester disease,False
MCR_v2_seq100,MCR,220,medcasereasoning__000220,Kawasaki disease,Kawasaki disease,8,0,0,0,0,0,0,False,False,False,False,Kawasaki disease,Kawasaki disease,False
MCR_v2_seq100,MCR,221,medcasereasoning__000221,giant cell-rich osteosarcoma,Lymphoma,11,5,1,4,18,2,3,False,False,False,False,Lymphoma,Lymphoma,False
MCR_v2_seq100,MCR,222,medcasereasoning__000222,fibromatosis-like metaplastic carcinoma,Inflammatory Breast Cancer,7,6,1,4,21,3,3,False,False,True,False,Inflammatory Breast Cancer,Invasive Breast Cancer,True
MCR_v2_seq100,MCR,223,medcasereasoning__000223,COVID-19-related coagulopathy,Sepsis,10,0,0,0,0,0,0,False,False,False,False,Disseminated Intravascular Coagulation (DIC),Disseminated Intravascular Coagulation (DIC),False
MCR_v2_seq100,MCR,224,medcasereasoning__000224,mucosal melanoma,Melanoma,7,0,0,0,0,0,0,False,False,False,False,Melanoma,Melanoma,False
MCR_v2_seq100,MCR,226,medcasereasoning__000226,Glomus tumor,Tracheal carcinoid tumor,5,2,1,0,0,1,3,False,False,False,False,Tracheal carcinoid tumor,Tracheal carcinoid tumor,False
MCR_v2_seq100,MCR,227,medcasereasoning__000227,pulmonary embolism,Takotsubo Cardiomyopathy,9,0,0,0,0,0,0,False,False,False,False,Takotsubo Cardiomyopathy,Takotsubo Cardiomyopathy,False
MCR_v2_seq100,MCR,229,medcasereasoning__000229,Idiopathic retroperitoneal fibrosis,Retroperitoneal fibrosis,10,0,0,0,0,0,0,False,False,False,False,Retroperitoneal fibrosis,Retroperitoneal fibrosis,False
MCR_v2_seq100,MCR,230,medcasereasoning__000230,Mucormycosis,Acute Lymphoblastic Leukemia,12,0,0,0,0,0,0,False,False,False,False,Acute Lymphoblastic Leukemia,Acute Lymphoblastic Leukemia,False
MCR_v2_seq100,MCR,231,medcasereasoning__000231,urachal cyst,Intussusception,8,0,0,0,0,0,0,False,False,False,False,Intussusception,Intussusception,False
MCR_v2_seq100,MCR,232,medcasereasoning__000232,eccrine chromhidrosis,Pityriasis rosea,9,0,0,0,0,0,0,False,False,False,False,Pityriasis rosea,Pityriasis rosea,False
MCR_v2_seq100,MCR,233,medcasereasoning__000233,double-outlet right ventricle,Tetralogy of Fallot,11,0,0,0,0,0,0,False,False,False,False,Tetralogy of Fallot,Tetralogy of Fallot,False
MCR_v2_seq100,MCR,234,medcasereasoning__000234,SpindleCellHemangioma,Giant Cell Tumor,10,0,0,0,0,0,0,False,False,False,False,Giant Cell Tumor,Giant Cell Tumor,False
MCR_v2_seq100,MCR,235,medcasereasoning__000235,Nonketotic hyperglycemia hemichorea,Hemichorea-Hemiballismus,6,0,0,0,0,0,0,False,False,False,False,Hemichorea-Hemiballismus,Hemichorea-Hemiballismus,False
MCR_v2_seq100,MCR,236,medcasereasoning__000236,Eosinophilic mastitis,Eosinophilic mastitis,7,2,1,0,0,1,1,True,False,False,False,Eosinophilic mastitis,Eosinophilic mastitis,False
MCR_v2_seq100,MCR,237,medcasereasoning__000237,Peripheral odontoma,Odontoma,12,6,1,5,18,1,1,False,False,False,False,Odontoma,Odontoma,False
MCR_v2_seq100,MCR,240,medcasereasoning__000240,IgG4-related disease,Kimura disease,9,0,0,0,0,0,0,False,False,False,False,Kimura disease,Kimura disease,False
MCR_v2_seq100,MCR,241,medcasereasoning__000241,Perianal mucinous adenocarcinoma,Mucinous Adenocarcinoma,7,0,0,0,0,0,0,False,False,False,False,Mucinous Adenocarcinoma,Mucinous Adenocarcinoma,False
MCR_v2_seq100,MCR,242,medcasereasoning__000242,Intraventricular hemorrhage,Fetal ventriculomegaly,11,0,0,0,0,0,0,False,False,False,False,Congenital Cytomegalovirus Infection,Congenital Cytomegalovirus Infection,False
MCR_v2_seq100,MCR,243,medcasereasoning__000243,spermatocytic seminoma,Mixed germ cell tumor,8,1,1,2,2,1,1,False,False,False,False,Testicular cancer,Testicular cancer,False
MCR_v2_seq100,MCR,244,medcasereasoning__000244,Hydranencephaly,Fetal akinesia deformation sequence,8,0,0,0,0,0,0,False,False,False,False,Fetal akinesia deformation sequence,Fetal akinesia deformation sequence,False
MCR_v2_seq100,MCR,245,medcasereasoning__000245,ovarian cyst adenofibroma,Mucinous cystadenoma,10,0,0,0,0,0,0,False,False,False,False,Mucinous cystadenoma,Mucinous cystadenoma,False
MCR_v2_seq100,MCR,246,medcasereasoning__000246,Liponeurocytoma,Medulloblastoma,9,2,1,1,1,1,1,False,False,False,False,Medulloblastoma,Medulloblastoma,False
MCR_v2_seq100,MCR,247,medcasereasoning__000247,Diffuse large B-cell lymphoma of the central nervous system,Brain metastasis,7,1,1,2,2,1,1,False,False,False,False,Brain metastasis,Brain metastasis,False
MCR_seq200b,MCR,249,medcasereasoning__000249,Organizing pneumonia,Organizing pneumonia,10,0,0,0,0,0,0,False,False,False,False,Bronchiolitis obliterans syndrome,Bronchiolitis obliterans syndrome,False
MCR_seq200b,MCR,250,medcasereasoning__000250,Toxocariasis,Viral myopericarditis,10,0,0,0,0,0,0,False,False,False,False,Viral myopericarditis,Viral myopericarditis,False
MCR_seq200b,MCR,251,medcasereasoning__000251,twin anemia polycythemia sequence,Twin anemia-polycythemia sequence,11,0,0,0,0,0,0,False,False,False,False,Preeclampsia,Preeclampsia,False
MCR_seq200b,MCR,252,medcasereasoning__000252,Visceral leishmaniasis,Visceral Leishmaniasis,10,0,0,0,0,0,0,False,False,False,False,Visceral Leishmaniasis,Visceral Leishmaniasis,False
MCR_seq200b,MCR,254,medcasereasoning__000254,Intimal sarcoma of the pulmonary artery,Chronic Thromboembolic Pulmonary Hypertension,6,0,0,0,0,0,0,False,False,False,False,Chronic Thromboembolic Pulmonary Hypertension,Chronic Thromboembolic Pulmonary Hypertension,False
MCR_seq200b,MCR,257,medcasereasoning__000257,collar button abscess,Pyogenic flexor tenosynovitis,9,0,0,0,0,0,0,False,False,False,False,Pyogenic flexor tenosynovitis,Pyogenic flexor tenosynovitis,False
MCR_seq200b,MCR,258,medcasereasoning__000258,Tuberculous hemorrhagic meningoencephalitis,Miliary tuberculosis,12,2,1,3,6,1,1,False,False,False,False,Coccidioidomycosis,Coccidioidomycosis,False
MCR_seq200b,MCR,259,medcasereasoning__000259,Klippel-Trenaunay syndrome,Klippel-Trenaunay syndrome,6,0,0,0,0,0,0,False,False,False,False,Klippel-Trenaunay syndrome,Klippel-Trenaunay syndrome,False
MCR_seq200b,MCR,260,medcasereasoning__000260,syphilitic aortitis,Syphilitic aortitis,12,0,0,0,0,0,0,False,False,False,False,Takayasu arteritis,Takayasu arteritis,False
MCR_seq200b,MCR,261,medcasereasoning__000261,Granulomatous pneumonitis,Etanercept-induced lung disease,9,2,2,4,7,2,5,False,False,True,False,Interstitial lung disease,Sarcoidosis,True
MCR_seq200b,MCR,262,medcasereasoning__000262,Schwannoma,Intraductal Papillary Mucinous Neoplasm (IPMN),11,0,0,0,0,0,0,False,False,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN),Intraductal Papillary Mucinous Neoplasm (IPMN),False
MCR_seq200b,MCR,263,medcasereasoning__000263,sarcoidosis,Sarcoidosis,10,0,0,0,0,0,0,False,False,False,False,Sarcoidosis,Sarcoidosis,False
MCR_seq200b,MCR,264,medcasereasoning__000264,Benign cystic mesothelioma,Ovarian cystadenocarcinoma,8,2,1,3,7,1,1,False,False,False,False,Ovarian cystadenocarcinoma,Ovarian cystadenocarcinoma,False
MCR_seq200b,MCR,265,medcasereasoning__000265,Intestinal T-cell lymphoma not otherwise specified,Crohn's disease,10,0,0,0,0,0,0,False,False,False,False,Crohn's disease,Crohn's disease,False
MCR_seq200b,MCR,266,medcasereasoning__000266,Aortic Dissection,Hypertensive Heart Disease,6,0,0,0,0,0,0,False,False,False,False,Hypertensive Heart Disease,Hypertensive Heart Disease,False
MCR_seq200b,MCR,267,medcasereasoning__000267,T-cell lymphoma,Abscess,9,0,0,0,0,0,0,False,False,False,False,Abscess,Abscess,False
MCR_seq200b,MCR,268,medcasereasoning__000268,pustular psoriasis,Acute generalized exanthematous pustulosis,9,0,0,0,0,0,0,False,False,False,False,Stevens-Johnson syndrome,Stevens-Johnson syndrome,False
MCR_seq200b,MCR,269,medcasereasoning__000269,Osteoid osteoma,Chronic Recurrent Multifocal Osteomyelitis (CRMO),10,0,0,0,0,0,1,False,False,False,False,Chronic Recurrent Multifocal Osteomyelitis (CRMO),Chronic Recurrent Multifocal Osteomyelitis (CRMO),False
MCR_seq200b,MCR,270,medcasereasoning__000270,epidermal inclusion cyst,Tarlov cyst,8,0,0,0,0,0,0,False,False,False,False,Tarlov cyst,Tarlov cyst,False
