dataset,slice,case_id,gold,layer,layer_aphhm,e7_correct,v0_correct,B06_correct,B07_correct,B01_correct,APHHM_correct,e7_win_vs_base,base_win_vs_e7,exclusive_arm,vig_chars,vig_words,vig_sents,vig_lab_hits,vig_diff_hits,vig_lab_dens,vig_diff_dens,gold_chars,gold_words,gold_has_eponym,gold_has_subtype,gold_has_paren,gold_comma_parts,n_options,gold_in_options,max_opt_gold_overlap,n_opts_near_gold,e7_s2_n,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_fail_mode,v0_s2_n,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_fail_mode,e7_s2_gold_rank,e7_mapper_rescue,B06_recall,B06_fail_mode,B07_recall,B07_fail_mode,B01_recall,B01_fail_mode,e7_s3_n,e7_s3_near_gold_n
da,d2_seq100,194,Hyperoleon within a lamellar macular hole,all_miss_but_recalled,,0,0,0,0,0,0,0,0,,1134,165,14,0,0,0.0,0.0,41,6,False,False,False,1,4,True,1.0,1,47.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,6,False,0,recall_miss,0,recall_miss,1,cand_ok,5,1
da,d2_seq100,198,Stage IA endometrial cancer,all_miss_but_recalled,,0,0,0,0,1,0,0,0,,746,95,9,0,0,0.0,0.0,27,4,False,False,False,1,4,True,1.0,1,48.0,1,1,0,rank_miss_s4,18.0,1,1,0,rank_miss_s4,2,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
da,d2_seq100,202,Type B lactic acidosis secondary to diffuse large B-cell lymphoma,e7_win_recall,,1,1,0,0,0,1,1,0,,1140,163,17,2,0,1.2269938650306749,0.0,65,11,False,False,False,1,4,True,1.0,1,46.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,1,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,205,Methimazole-induced vasculitis,,,1,0,0,0,0,1,1,0,e7,2071,287,15,5,0,1.7421602787456445,0.0,30,3,False,False,False,1,4,True,1.0,1,49.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,206,Acute posterior and inferior myocardial infarction (STEMI equivalent) due to saphenous vein graft occlusion,base_win_rank,,0,0,1,0,0,1,0,1,B06,1828,258,11,1,0,0.3875968992248062,0.0,107,14,False,False,True,1,4,True,1.0,2,52.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,4,False,1,cand_ok,1,cand_ok,1,cand_ok,5,0
da,d2_seq100,207,Mucous membrane pemphigoid (MMP),,aphhm_lose,0,0,1,1,1,0,0,1,,943,121,9,2,1,1.6528925619834711,0.8264462809917356,32,4,False,False,True,1,4,True,1.0,1,47.0,1,1,0,rank_miss_s4,16.0,1,1,0,rank_miss_s4,1,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
da,d2_seq100,211,Brown tumor secondary to primary hyperparathyroidism due to parathyroid carcinoma,,,1,1,1,0,1,1,0,0,,1794,243,20,3,0,1.2345679012345678,0.0,81,10,False,False,False,1,4,True,1.0,2,40.0,1,1,1,s4_ok,17.0,1,1,0,rank_miss_s4,3,False,1,cand_ok,1,cand_ok,0,recall_miss,5,0
da,d2_seq100,214,Macular retinal vein occlusion with chronic cystoid macular edema,,,1,1,1,1,1,1,0,0,,1088,151,13,0,0,0.0,0.0,65,9,False,True,False,1,4,True,1.0,2,50.0,1,1,1,s4_ok,20.0,1,1,1,s4_ok,14,False,1,cand_ok,0,recall_miss,0,recall_miss,5,1
da,d2_seq100,216,Coronavirus Disease 2019 (COVID-19) with Acute Respiratory Distress Syndrome (ARDS),,,1,1,1,1,1,1,0,0,,1023,152,11,1,0,0.6578947368421052,0.0,83,11,False,True,True,1,4,True,1.0,2,49.0,1,0,0,prune_miss_s3,17.0,0,0,0,recall_miss_s2,13,True,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,219,Multiple hereditary infundibulocystic basal cell carcinoma syndrome (MHIBCC),,,1,0,1,1,0,1,0,0,,1624,227,16,2,0,0.881057268722467,0.0,76,8,False,False,True,1,4,True,1.0,2,52.0,1,1,0,rank_miss_s4,17.0,1,1,0,rank_miss_s4,4,True,1,cand_ok,1,cand_ok,0,recall_miss,5,3
da,d2_seq100,220,"Plasmablastic lymphoma (PBL), stage 1 with high-risk features",,,0,1,0,0,0,1,0,0,v0,1155,147,11,3,0,2.0408163265306123,0.0,61,9,False,True,True,2,4,True,1.0,1,42.0,1,0,0,prune_miss_s3,17.0,1,1,0,rank_miss_s4,9,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,225,Richter's transformation presenting as penile ulcer (transformation of chronic lymphocytic leukemia to diffuse large B-cell lymphoma),,aphhm_lose,1,1,1,1,1,0,0,0,,2298,323,23,5,2,1.5479876160990713,0.6191950464396285,133,17,False,False,True,1,4,True,1.0,1,48.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,226,Actinic prurigo with associated cheilitis,,aphhm_lose,0,0,0,1,0,0,0,1,B07,1867,272,15,3,0,1.1029411764705883,0.0,41,5,False,True,False,1,4,True,1.0,1,45.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,227,Bullous amyloidosis,,,1,0,1,1,0,1,0,0,,1973,276,24,4,0,1.4492753623188406,0.0,19,2,False,False,False,1,4,True,1.0,1,47.0,1,1,0,rank_miss_s4,20.0,1,0,0,prune_miss_s3,12,True,1,cand_ok,0,recall_miss,0,recall_miss,5,1
da,d2_seq100,228,Primary systemic (AL) amyloidosis,e7_win_rank,,1,1,0,0,1,1,1,0,,1585,210,14,5,0,2.380952380952381,0.0,33,4,False,False,True,1,4,True,1.0,3,44.0,1,1,1,s4_ok,20.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
da,d2_seq100,229,Rheumatoid meningitis,,,1,0,1,1,1,1,0,0,,2097,278,16,4,0,1.4388489208633095,0.0,21,2,False,False,False,1,4,True,1.0,1,45.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,231,Stage IV invasive renal urothelial carcinoma,,,0,0,0,0,0,0,0,0,,1634,206,15,3,0,1.4563106796116505,0.0,44,6,False,True,False,1,4,True,1.0,1,47.0,0,0,0,recall_miss_s2,16.0,1,1,0,rank_miss_s4,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,233,Multisystem Langerhans cell histiocytosis,,,1,1,1,1,1,1,0,0,,1404,172,15,3,0,1.744186046511628,0.0,41,4,False,False,False,1,4,True,1.0,2,50.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
da,d2_seq100,237,Intergluteal and sacral hyperhidrosis,,aphhm_lose,1,1,1,1,1,0,0,0,,1386,207,11,0,0,0.0,0.0,37,4,False,False,False,1,4,True,1.0,1,47.0,1,0,0,prune_miss_s3,15.0,1,1,0,rank_miss_s4,1,True,1,cand_ok,1,cand_ok,1,cand_ok,5,0
da,d2_seq100,241,Endogenous endophthalmitis with iris abscess,base_win_rank,aphhm_lose,0,1,1,1,1,0,0,1,,1682,239,20,1,0,0.41841004184100417,0.0,44,5,False,True,False,1,4,True,1.0,1,48.0,1,1,1,s4_ok,19.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,0
da,d2_seq100,242,Branch retinal vein occlusion with preretinal neovascularization,,,1,1,0,0,0,1,1,0,,1411,181,10,0,0,0.0,0.0,64,7,False,True,False,1,4,True,1.0,3,46.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,1,cand_ok,5,0
da,d2_seq100,243,Juvenile spring eruption (JSE) associated with parvovirus B19 infection,,,1,1,1,1,0,1,0,0,,1978,290,20,2,1,0.6896551724137931,0.3448275862068966,71,9,False,True,True,1,4,True,1.0,1,48.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,246,Tufted angioma with somatic KDR mutation,,,1,0,1,1,0,1,0,0,,1658,226,18,0,0,0.0,0.0,40,6,False,True,False,1,4,True,1.0,1,47.0,1,0,0,prune_miss_s3,15.0,0,0,0,recall_miss_s2,28,True,0,recall_miss,0,recall_miss,0,recall_miss,5,0
da,d2_seq100,249,CD8-positive granulomatous cutaneous T-cell lymphoma,,aphhm_lose,1,1,1,1,1,0,0,0,,2147,287,13,7,2,2.4390243902439024,0.6968641114982579,52,7,False,False,False,1,4,True,1.0,2,50.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,16,False,1,cand_ok,0,recall_miss,1,cand_ok,5,1
da,d2_heldout100,252,Folliculocentric lichen sclerosus et atrophicus,,aphhm_win,0,0,0,0,,1,0,0,,1818,244,14,3,0,1.2295081967213115,0.0,47,5,False,False,False,1,4,True,1.0,3,37.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,254,Pyomyositis of the levator scapulae muscle caused by Fusobacterium necrophorum,,,1,1,1,0,,1,0,0,,1557,218,18,6,0,2.7522935779816518,0.0,78,10,False,False,False,1,4,True,1.0,1,48.0,1,1,0,rank_miss_s4,20.0,0,0,0,recall_miss_s2,33,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,255,Pemphigus erythematosus (Senear-Usher syndrome),all_miss_but_recalled,,0,0,0,0,,0,0,0,,2019,253,16,2,0,0.7905138339920948,0.0,47,5,True,False,True,1,4,True,1.0,1,53.0,1,0,0,prune_miss_s3,17.0,0,0,0,recall_miss_s2,21,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,256,Paracentral acute middle maculopathy in sickle cell disease,,,1,1,1,1,,1,0,0,,1467,205,17,0,1,0.0,0.4878048780487805,59,8,False,False,False,1,4,True,1.0,2,52.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,257,Heterozygous HTRA1-related cerebral small vessel disease (CSVD),,,0,0,1,0,,1,0,1,B06,1337,178,13,1,0,0.5617977528089888,0.0,63,8,False,False,True,1,4,True,1.0,3,46.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,1
da,d2_heldout100,259,Right Bundle Branch Block (RBBB) with cardiac arrest due to hypoxemia from COPD exacerbation,,,1,1,1,0,,1,0,0,,1675,255,15,0,0,0.0,0.0,92,14,False,True,True,1,4,True,1.0,1,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,261,Cutaneous malakoplakia,,aphhm_lose,1,1,1,1,,0,0,0,,2074,269,13,5,1,1.858736059479554,0.37174721189591076,22,2,False,False,False,1,4,True,1.0,2,54.0,1,1,1,s4_ok,20.0,1,1,1,s4_ok,1,False,0,recall_miss,1,cand_ok,,,5,1
da,d2_heldout100,262,IBD-associated neutrophilic dermatosis with ulcerative colitis,e7_win_recall,aphhm_lose,1,1,0,0,,0,1,0,,2263,303,12,6,1,1.9801980198019802,0.33003300330033003,62,7,False,True,False,1,4,True,1.0,2,51.0,1,1,0,rank_miss_s4,18.0,1,1,0,rank_miss_s4,13,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,266,Arrhythmogenic cardiomyopathy (AC) with biventricular involvement,,,1,1,1,1,,1,0,0,,1652,253,20,1,1,0.3952569169960474,0.3952569169960474,65,6,False,True,True,1,4,True,1.0,1,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,268,Ipsilateral hemisphere hemorrhagic stroke with peripheral-type facial paralysis,all_miss_but_recalled,,0,0,0,0,,0,0,0,,1572,224,12,3,0,1.3392857142857142,0.0,79,9,False,True,False,1,4,True,1.0,1,47.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout100,269,Severe generalized recessive dystrophic epidermolysis bullosa (RDEB) with revertant mosaicism,,,1,1,1,1,,1,0,0,,1504,216,18,0,2,0.0,0.9259259259259258,93,10,False,True,True,1,4,True,1.0,4,51.0,1,1,1,s4_ok,20.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,,,5,1
da,d2_heldout100,270,Dual atrioventricular (AV) nonreentrant tachycardia,,,0,0,0,0,,0,0,0,,1233,172,15,0,0,0.0,0.0,51,5,False,False,True,1,4,True,1.0,1,48.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,272,Window-Period Acute Myocardial Infarction,all_miss_but_recalled,aphhm_win,0,0,0,0,,1,0,0,,1358,196,14,1,0,0.5102040816326531,0.0,41,5,True,False,False,1,4,True,1.0,1,46.0,1,1,0,rank_miss_s4,17.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,,,5,1
da,d2_heldout100,273,Very severe chronic atopic hand eczema with moderate to severe atopic dermatitis,e7_win_rank,aphhm_lose,1,1,0,0,,0,1,0,,938,132,12,0,0,0.0,0.0,80,12,False,True,False,1,4,True,1.0,2,47.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout100,276,Carcinoma erysipelatoides arising from triple-negative breast cancer,,,1,1,0,1,,1,0,0,,1534,217,13,1,0,0.4608294930875576,0.0,68,8,False,False,False,1,4,True,1.0,1,47.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,281,Stage IIA Malignant Melanoma with subsequent development of metastasis and a second primary melanoma,,aphhm_lose,1,1,1,1,,0,0,0,,1490,202,11,2,0,0.9900990099009901,0.0,100,14,False,True,False,1,4,True,1.0,1,49.0,1,1,0,rank_miss_s4,21.0,1,1,1,s4_ok,1,True,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout100,283,Recurrent infiltrative basal cell carcinoma,,,1,1,1,1,,1,0,0,,1737,269,13,2,0,0.7434944237918215,0.0,43,5,False,False,False,1,4,True,1.0,3,52.0,1,1,1,s4_ok,20.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,1
da,d2_heldout100,284,Low-grade epithelioid pleural mesothelioma with tongue metastasis,,,1,1,1,1,,1,0,0,,1717,214,16,1,0,0.46728971962616817,0.0,65,8,False,True,False,1,4,True,1.0,2,45.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,289,Frontotemporal lobar degeneration–motor neuron disease (FTLD-MND),,,1,1,1,0,,1,0,0,,1673,209,27,3,0,1.4354066985645932,0.0,65,7,False,False,True,1,4,True,1.0,1,45.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,290,Wellens syndrome with critical left anterior descending coronary artery stenosis,,aphhm_lose,1,1,1,1,,0,0,0,,1346,197,8,1,0,0.5076142131979695,0.0,80,10,False,True,False,1,4,True,1.0,1,48.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,293,TEMPI syndrome,,,0,0,0,0,,0,0,0,,1504,209,15,1,0,0.4784688995215311,0.0,14,2,False,False,False,1,4,True,1.0,1,43.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,299,Exophytic Schneiderian papilloma,base_win_rank,,0,0,1,0,,1,0,1,B06,1156,158,11,0,1,0.0,0.6329113924050633,32,3,False,False,False,1,4,True,1.0,2,46.0,1,1,0,rank_miss_s4,16.0,1,1,0,rank_miss_s4,6,False,1,cand_ok,0,recall_miss,,,5,1
da,d2_heldout100,301,Paroxysmal Atrioventricular Block,,,1,1,1,1,,1,0,0,,1532,210,15,0,0,0.0,0.0,33,3,False,False,False,1,4,True,1.0,1,50.0,1,1,1,s4_ok,18.0,1,1,0,rank_miss_s4,2,False,0,recall_miss,1,cand_ok,,,5,1
da,d2_heldout100,302,Unilesional folliculotropic mycosis fungoides,,,1,1,1,1,,1,0,0,,1691,228,10,1,2,0.43859649122807015,0.8771929824561403,45,4,False,False,False,1,4,True,1.0,3,51.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,1
da,d2_heldout100,303,Cutaneous Bacillus cereus infection with bacteremia,,,0,0,1,1,,1,0,1,,1398,200,12,3,0,1.5,0.0,51,6,False,True,False,1,4,True,1.0,1,50.0,1,0,0,prune_miss_s3,16.0,1,1,0,rank_miss_s4,11,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,306,Candida tropicalis meningoencephalitis,,aphhm_lose,0,0,1,1,,0,0,1,,1960,269,13,5,0,1.858736059479554,0.0,38,3,False,False,False,1,4,True,1.0,3,54.0,0,0,0,recall_miss_s2,23.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,308,Periorbital Discoid Lupus Erythematosus (DLE),,aphhm_lose,1,1,0,1,,0,0,0,,1285,170,13,2,0,1.1764705882352942,0.0,45,5,False,False,True,1,4,True,1.0,1,49.0,1,1,1,s4_ok,17.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,0,recall_miss,,,5,1
da,d2_heldout100,310,Complete spinal cord injury (SCI) at C4-C5 level with intramedullary hemorrhage,,,1,1,1,0,,1,0,0,,1299,176,12,1,0,0.5681818181818182,0.0,79,12,False,True,True,1,4,True,1.0,1,51.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,312,Pseudo-α-galactosidase deficiency (PAGD) syndrome with mild neurocognitive disorder,,aphhm_lose,0,1,0,0,,0,0,0,v0,1339,175,10,4,0,2.2857142857142856,0.0,83,10,False,True,True,1,4,True,1.0,1,43.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,313,Community-acquired methicillin-resistant Staphylococcus aureus (CA-MRSA) sepsis with septic vasculopathy,,aphhm_lose,1,1,1,1,,0,0,0,,1911,254,11,6,1,2.3622047244094486,0.39370078740157477,104,12,False,True,True,1,4,True,1.0,1,53.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,314,Peeling skin disease (PSD),base_win_rank,,0,1,1,1,,1,0,1,,1794,246,15,2,1,0.8130081300813009,0.40650406504065045,26,4,False,False,True,1,4,True,1.0,1,58.0,1,0,0,prune_miss_s3,21.0,1,0,0,prune_miss_s3,9,False,0,recall_miss,1,cand_ok,,,5,1
da,d2_heldout100,317,Pyoderma vegetans,base_win_recall,aphhm_lose,0,0,1,0,,0,0,1,B06,1596,208,11,2,0,0.9615384615384616,0.0,17,2,False,False,False,1,4,True,1.0,1,49.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout100,318,Dual tachycardia: Atrial flutter with accelerated idioventricular rhythm (AIVR),,aphhm_lose,1,1,0,0,,0,1,0,,1409,180,8,1,1,0.5555555555555556,0.5555555555555556,79,9,False,True,True,1,4,True,1.0,1,49.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,320,Peristomal localized pemphigus vulgaris,,,1,1,1,1,,1,0,0,,1357,184,9,1,0,0.5434782608695652,0.0,39,4,False,False,False,1,4,True,1.0,1,42.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,1
da,d2_heldout100,321,Syringocystadenocarcinoma papilliferum in situ (SCACPIS) arising in a precursor lesion of syringocystadenoma papilliferum (SCAP) with macular amyloidosis,,,1,1,1,1,,1,0,0,,2126,289,19,0,1,0.0,0.34602076124567477,153,17,False,True,True,1,4,True,1.0,1,51.0,1,1,0,rank_miss_s4,18.0,0,0,0,recall_miss_s2,28,True,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout100,325,Pigmented extramammary Paget disease,,,1,1,1,1,,1,0,0,,1755,235,14,1,0,0.425531914893617,0.0,36,4,False,False,False,1,4,True,1.0,4,43.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,2
da,d2_heldout100,328,Chronic idiopathic urticaria (CIU) due to methylisothiazolinone contact sensitization,,aphhm_lose,0,1,1,1,,0,0,1,,1169,152,14,0,0,0.0,0.0,85,9,False,False,True,1,4,True,1.0,1,48.0,0,0,0,recall_miss_s2,19.0,1,1,0,rank_miss_s4,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,329,Secondary cardiac lymphoma,,,1,1,1,1,,1,0,0,,1251,178,14,3,0,1.6853932584269662,0.0,26,3,False,False,False,1,4,True,1.0,1,44.0,1,1,1,s4_ok,15.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,2
da,d2_heldout100,330,Trifascicular block (Right bundle-branch block with alternating left anterior and left posterior fascicular block),,aphhm_lose,1,1,1,1,,0,0,0,,1512,228,13,2,0,0.8771929824561403,0.0,114,15,False,True,True,1,4,True,1.0,1,52.0,0,0,0,recall_miss_s2,18.0,1,0,0,prune_miss_s3,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,333,Rhombencephalitis caused by Listeria monocytogenes,,aphhm_lose,0,1,0,1,,0,0,1,,1890,251,12,8,0,3.187250996015936,0.0,50,5,False,False,False,1,4,True,1.0,1,51.0,0,0,0,recall_miss_s2,21.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,334,Phaeohyphomycosis,all_miss_but_recalled,aphhm_win,0,0,0,0,,1,0,0,,1976,263,18,4,0,1.520912547528517,0.0,17,1,False,False,False,1,4,True,1.0,1,61.0,0,0,0,recall_miss_s2,22.0,0,0,0,recall_miss_s2,,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout100,337,Spindle cell lipoma (SCL) with focal intramuscular involvement,all_miss_but_recalled,,0,0,0,0,,0,0,0,,2024,277,15,1,0,0.36101083032490977,0.0,62,8,False,True,True,1,4,True,1.0,1,50.0,1,0,0,prune_miss_s3,20.0,0,0,0,recall_miss_s2,32,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,341,Leukemia cutis secondary to juvenile myelomonocytic leukemia (JMML),,,0,1,0,0,,1,0,0,v0,1820,249,14,2,0,0.8032128514056224,0.0,67,8,False,False,True,1,4,True,1.0,1,49.0,0,0,0,recall_miss_s2,18.0,1,1,1,s4_ok,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,347,Nonbullous neutrophilic lupus erythematosus,,,0,0,0,0,,0,0,0,,2002,244,16,4,0,1.639344262295082,0.0,43,4,False,False,False,1,4,True,1.0,1,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,3
da,d2_heldout100,348,Asymptomatic posterior corneal dystrophy,,,0,1,1,0,,1,0,1,,1776,249,22,1,0,0.4016064257028112,0.0,40,4,False,False,False,1,4,True,1.0,2,42.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,3
da,d2_heldout100,349,Cutaneous histoplasmosis,all_miss_but_recalled,aphhm_win,0,0,0,0,,1,0,0,,1685,223,15,0,0,0.0,0.0,24,2,False,False,False,1,4,True,1.0,2,57.0,1,1,0,rank_miss_s4,21.0,1,1,0,rank_miss_s4,7,False,0,recall_miss,0,recall_miss,,,5,1
da,d2_heldout100,350,Infrahisian Mobitz type I second-degree AV block (Wenckebach phenomenon occurring in His-Purkinje system),,,1,1,1,1,,1,0,0,,1366,193,16,0,0,0.0,0.0,105,15,True,True,True,1,4,True,1.0,1,47.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,352,Neurocysticercosis,all_miss_but_recalled,,0,0,0,0,,0,0,0,,1017,142,12,2,0,1.4084507042253522,0.0,18,1,False,False,False,1,4,True,1.0,1,45.0,1,0,0,prune_miss_s3,16.0,1,0,0,prune_miss_s3,31,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,353,Atypical epidermolysis bullosa nevus (benign),,,1,1,1,0,,1,0,0,,2121,310,20,3,4,0.967741935483871,1.2903225806451613,45,5,False,False,True,1,4,True,1.0,2,42.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,1
da,d2_heldout100,354,COVID-19-associated papulovesicular eruption with endotheliitis-like changes,,,1,0,1,0,,1,0,0,,1901,228,12,4,1,1.7543859649122806,0.43859649122807015,76,9,False,True,False,1,4,True,1.0,1,56.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,355,Advanced interatrial block (IAB) with Bayés syndrome,,,0,0,0,0,,0,0,0,,1362,189,16,0,0,0.0,0.0,52,7,False,True,True,1,4,True,1.0,1,48.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,356,Cutaneous cystinosis,,,0,0,0,0,,0,0,0,,1270,175,15,2,0,1.1428571428571428,0.0,20,2,False,False,False,1,4,True,1.0,2,47.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,357,Hailey-Hailey disease (HHD),,,0,0,0,0,,0,0,0,,1117,151,14,3,0,1.9867549668874174,0.0,27,4,True,False,True,1,4,True,1.0,1,52.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,359,Wolff-Parkinson-White (WPW) pattern with heart failure exacerbation,,,1,1,1,1,,1,0,0,,1483,213,13,2,0,0.9389671361502347,0.0,67,9,True,True,True,1,4,True,1.0,1,49.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout100,361,Slow-fast atrioventricular nodal reentry tachycardia (AVNRT),,aphhm_lose,1,1,1,1,,0,0,0,,1294,158,18,1,0,0.6329113924050633,0.0,60,7,False,False,True,1,4,True,1.0,1,47.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,1
da,d2_heldout100,364,Actinic folliculitis,,,0,1,1,1,,1,0,1,,1500,189,9,2,0,1.0582010582010581,0.0,20,2,False,False,False,1,4,True,1.0,1,45.0,0,0,0,recall_miss_s2,15.0,1,1,1,s4_ok,,False,0,recall_miss,0,recall_miss,,,5,0
